ENSG_ID,NCBI_ID,HGNC_ID,collision,primary_gene_symbol,source
ENSG00000114503,GENE ID:22916,HGNC:7659,NIP1,NCBP2,ENSG
ENSG00000125967,GENE ID:63941,HGNC:15851,NIP1,NECAB3,ENSG
ENSG00000113734,GENE ID:662,HGNC:1082,NIP1,BNIP1,ENSG
ENSG00000127743,GENE ID:27190,HGNC:5982,NIRF,IL17B,ENSG
ENSG00000147854,GENE ID:115426,HGNC:12557,NIRF,UHRF2,ENSG
ENSG00000145020,GENE ID:275,HGNC:473,NKH,AMT,ENSG
ENSG00000178445,GENE ID:2731,HGNC:4313,NKH,GLDC,ENSG
ENSG00000186074,GENE ID:146722,HGNC:29883,NKIR,CD300LF,ENSG
ENSG00000115353,GENE ID:6869,HGNC:11526,NKIR,TACR1,ENSG
ENSG00000169836,GENE ID:6870,HGNC:11528,NKR,TACR3,ENSG
ENSG00000111796,GENE ID:3820,HGNC:6373,NKR,KLRB1,ENSG
ENSG00000148826,GENE ID:84504,HGNC:19321,NKX6.1,NKX6-2,ENSG
ENSG00000163623,GENE ID:4825,HGNC:7839,NKX6.1,NKX6-1,ENSG
ENSG00000142606,GENE ID:79258,HGNC:14668,NL2,MMEL1,ENSG
ENSG00000277131,GENE ID:79258,HGNC:14668,NL2,MMEL1,ENSG
ENSG00000167772,GENE ID:51129,HGNC:16039,NL2,ANGPTL4,ENSG
ENSG00000169760,GENE ID:22871,HGNC:14291,NLG1,NLGN1,ENSG
ENSG00000126259,GENE ID:84063,HGNC:18816,NLG1,KIRREL2,ENSG
ENSG00000131148,GENE ID:10328,HGNC:7864,NOC4,EMC8,ENSG
ENSG00000288146,GENE ID:79050,HGNC:28461,NOC4,NOC4L,ENSG
ENSG00000184967,GENE ID:79050,HGNC:28461,NOC4,NOC4L,ENSG
ENSG00000119508,GENE ID:8013,HGNC:7982,NOR1,NR4A3,ENSG
ENSG00000116885,GENE ID:127700,HGNC:29971,NOR1,OSCP1,ENSG
ENSG00000007171,GENE ID:4843,HGNC:7873,NOS,NOS2,ENSG
ENSG00000089250,GENE ID:4842,HGNC:7872,NOS,NOS1,ENSG
ENSG00000136999,GENE ID:4856,HGNC:7885,NOV,CCN3,ENSG
ENSG00000147403,GENE ID:6134,HGNC:10298,NOV,RPL10,ENSG
ENSG00000114554,GENE ID:5361,HGNC:9099,NOV,PLXNA1,ENSG
ENSG00000126746,GENE ID:171017,HGNC:11955,NP,ZNF384,ENSG
ENSG00000198805,GENE ID:4860,HGNC:7892,NP,PNP,ENSG
ENSG00000230447,,HGNC:33173,NP,CTF2P,ENSG
ENSG00000291814,GENE ID:4860,HGNC:7892,NP,PNP,ENSG
ENSG00000182575,GENE ID:11248,HGNC:8077,NPH3,NXPH3,ENSG
ENSG00000113971,GENE ID:27031,HGNC:7907,NPH3,NPHP3,ENSG
ENSG00000186310,GENE ID:4675,HGNC:7639,NPL3,NAP1L3,ENSG
ENSG00000276833,GENE ID:8148,HGNC:11547,NPL3,TAF15,ENSG
ENSG00000270647,GENE ID:8148,HGNC:11547,NPL3,TAF15,ENSG
ENSG00000164128,GENE ID:4886,HGNC:7956,NPYR,NPY1R,ENSG
ENSG00000121966,GENE ID:7852,HGNC:2561,NPYR,CXCR4,ENSG
ENSG00000176884,GENE ID:2902,HGNC:4584,NR1,GRIN1,ENSG
ENSG00000188566,GENE ID:27158,HGNC:29838,NR1,NDOR1,ENSG
ENSG00000116044,GENE ID:4780,HGNC:7782,NRF2,NFE2L2,ENSG
ENSG00000154727,GENE ID:2551,HGNC:4071,NRF2,GABPA,ENSG
ENSG00000114904,GENE ID:6787,HGNC:11399,NRK2,NEK4,ENSG
ENSG00000077009,GENE ID:27231,HGNC:17871,NRK2,NMRK2,ENSG
ENSG00000099250,GENE ID:8829,HGNC:8004,NRP,NRP1,ENSG
ENSG00000187109,GENE ID:4673,HGNC:7637,NRP,NAP1L1,ENSG
ENSG00000123240,GENE ID:10133,HGNC:17142,NRP,OPTN,ENSG
ENSG00000278728,GENE ID:26047,HGNC:13830,NRXN4,CNTNAP2,ENSG
ENSG00000174469,GENE ID:26047,HGNC:13830,NRXN4,CNTNAP2,ENSG
ENSG00000108797,GENE ID:8506,HGNC:8011,NRXN4,CNTNAP1,ENSG
ENSG00000133710,GENE ID:11005,HGNC:15464,NS,SPINK5,ENSG
ENSG00000163938,GENE ID:26354,HGNC:29931,NS,GNL3,ENSG
ENSG00000177551,GENE ID:4808,HGNC:7818,NSCL2,NHLH2,ENSG
ENSG00000147133,GENE ID:6872,HGNC:11535,NSCL2,TAF1,ENSG
ENSG00000169189,GENE ID:197370,HGNC:29897,NSE1,NSMCE1,ENSG
ENSG00000162981,GENE ID:151354,HGNC:20743,NSE1,LRATD1,ENSG
ENSG00000168672,GENE ID:157638,HGNC:24166,NSE2,LRATD2,ENSG
ENSG00000156831,GENE ID:286053,HGNC:26513,NSE2,NSMCE2,ENSG
ENSG00000128487,GENE ID:92521,HGNC:30615,NSP,SPECC1,ENSG
ENSG00000139970,GENE ID:6252,HGNC:10467,NSP,RTN1,ENSG
ENSG00000125744,GENE ID:6253,HGNC:10468,NSP2,RTN2,ENSG
ENSG00000137936,GENE ID:8412,HGNC:973,NSP2,BCAR3,ENSG
ENSG00000006210,GENE ID:6376,HGNC:10647,NTN,CX3CL1,ENSG
ENSG00000171119,GENE ID:4902,HGNC:8007,NTN,NRTN,ENSG
ENSG00000270503,,HGNC:19865,NY-REN-2,YTHDF2P1,ENSG
ENSG00000198492,GENE ID:51441,HGNC:31675,NY-REN-2,YTHDF2,ENSG
ENSG00000168065,GENE ID:55867,HGNC:18120,OAT4,SLC22A11,ENSG
ENSG00000149742,GENE ID:114571,HGNC:16261,OAT4,SLC22A9,ENSG
ENSG00000197847,,HGNC:29867,OAT6,SLC22A20P,ENSG
ENSG00000004809,GENE ID:85413,HGNC:20302,OAT6,SLC22A16,ENSG
ENSG00000102935,GENE ID:23090,HGNC:16762,OAZ,ZNF423,ENSG
ENSG00000104904,GENE ID:4946,HGNC:8095,OAZ,OAZ1,ENSG
ENSG00000174697,GENE ID:3952,HGNC:6553,OB,LEP,ENSG
ENSG00000140937,GENE ID:1009,HGNC:1750,OB,CDH11,ENSG
ENSG00000235162,GENE ID:387882,HGNC:35164,OCC-1,C12orf75,ENSG
ENSG00000163430,GENE ID:11167,HGNC:3972,OCC-1,FSTL1,ENSG
ENSG00000163430,GENE ID:11167,HGNC:3972,OCC1,FSTL1,ENSG
ENSG00000235162,GENE ID:387882,HGNC:35164,OCC1,C12orf75,ENSG
ENSG00000118903,,HGNC:1126,OCIF,BTF3P11,ENSG
ENSG00000164761,GENE ID:4982,HGNC:11909,OCIF,TNFRSF11B,ENSG
ENSG00000231234,,HGNC:33696,OCP2,SKP1P1,ENSG
ENSG00000113558,GENE ID:6500,HGNC:10899,OCP2,SKP1,ENSG
ENSG00000143190,GENE ID:5451,HGNC:9212,OCT1,POU2F1,ENSG
ENSG00000175003,GENE ID:6580,HGNC:10963,OCT1,SLC22A1,ENSG
ENSG00000028277,GENE ID:5452,HGNC:9213,OCT2,POU2F2,ENSG
ENSG00000112499,GENE ID:6582,HGNC:10966,OCT2,SLC22A2,ENSG
ENSG00000233911,GENE ID:5460,HGNC:9221,OCT3,POU5F1,ENSG
ENSG00000206454,GENE ID:5460,HGNC:9221,OCT3,POU5F1,ENSG
ENSG00000204531,GENE ID:5460,HGNC:9221,OCT3,POU5F1,ENSG
ENSG00000230336,GENE ID:5460,HGNC:9221,OCT3,POU5F1,ENSG
ENSG00000237582,GENE ID:5460,HGNC:9221,OCT3,POU5F1,ENSG
ENSG00000235068,GENE ID:5460,HGNC:9221,OCT3,POU5F1,ENSG
ENSG00000229094,GENE ID:5460,HGNC:9221,OCT3,POU5F1,ENSG
ENSG00000146477,GENE ID:6581,HGNC:10967,OCT3,SLC22A3,ENSG
ENSG00000171595,GENE ID:64446,HGNC:18744,ODA6,DNAI2,ENSG
ENSG00000122735,GENE ID:27019,HGNC:2954,ODA6,DNAI1,ENSG
ENSG00000115758,GENE ID:4953,HGNC:8109,ODC,ODC1,ENSG
ENSG00000183032,GENE ID:89874,HGNC:14411,ODC,SLC25A21,ENSG
ENSG00000155096,GENE ID:51582,HGNC:16432,ODC1L,AZIN1,ENSG
ENSG00000142920,GENE ID:113451,HGNC:29957,ODC1L,AZIN2,ENSG
ENSG00000143867,GENE ID:130497,HGNC:8111,ODD,OSR1,ENSG
ENSG00000152661,GENE ID:2697,HGNC:4274,ODD,GJA1,ENSG
ENSG00000009694,GENE ID:10178,HGNC:8117,ODZ3,TENM1,ENSG
ENSG00000218336,GENE ID:55714,HGNC:29944,ODZ3,TENM3,ENSG
ENSG00000136492,GENE ID:83990,HGNC:20473,OF,BRIP1,ENSG
ENSG00000066336,GENE ID:6688,HGNC:11241,OF,SPI1,ENSG
ENSG00000226011,,HGNC:23873,OFD1P1,OFD1P1Y,ENSG
ENSG00000228212,,HGNC:1332,OFD1P1,OFD1P17,ENSG
ENSG00000226611,,HGNC:23874,OFD1P2,OFD1P2Y,ENSG
ENSG00000242153,,HGNC:13657,OFD1P2,OFD1P6Y,ENSG
ENSG00000164692,GENE ID:1278,HGNC:2198,OI4,COL1A2,ENSG
ENSG00000108821,GENE ID:1277,HGNC:2197,OI4,COL1A1,ENSG
ENSG00000164330,GENE ID:1879,HGNC:3126,OLF1,EBF1,ENSG
ENSG00000167825,GENE ID:10798,HGNC:8347,OLF1,OR5I1,ENSG
ENSG00000268834,,HGNC:8364,OLF4P,OR7A1P,ENSG
ENSG00000172148,,HGNC:8370,OLF4P,OR7A2P,ENSG
ENSG00000116985,GENE ID:656,HGNC:1075,OP-2,BMP8B,ENSG
ENSG00000183682,GENE ID:353500,HGNC:21650,OP-2,BMP8A,ENSG
ENSG00000164761,GENE ID:4982,HGNC:11909,OPG,TNFRSF11B,ENSG
ENSG00000118903,,HGNC:1126,OPG,BTF3P11,ENSG
ENSG00000285315,,HGNC:8381,OR11-1,OR7E10P,ENSG
ENSG00000254724,,HGNC:8381,OR11-1,OR7E10P,ENSG
ENSG00000254593,,HGNC:15304,OR11-1,OR7E126P,ENSG
ENSG00000177400,,HGNC:8458,OR11-11A,OR7E8P,ENSG
ENSG00000284822,,HGNC:8458,OR11-11A,OR7E8P,ENSG
ENSG00000255261,,HGNC:8424,OR11-11A,OR7E4P,ENSG
ENSG00000172148,,HGNC:8370,OR19-18,OR7A2P,ENSG
ENSG00000127529,GENE ID:26658,HGNC:8374,OR19-18,OR7C2,ENSG
ENSG00000177693,,HGNC:8301,OR4F18,OR4F4,ENSG
ENSG00000288513,,HGNC:8301,OR4F18,OR4F4,ENSG
ENSG00000176695,GENE ID:81099,HGNC:15381,OR4F18,OR4F17,ENSG
ENSG00000228547,,HGNC:8398,OR7E68P,OR7E26P,ENSG
ENSG00000235623,,HGNC:15126,OR7E68P,OR7E110P,ENSG
ENSG00000135541,GENE ID:54806,HGNC:21575,ORF1,AHI1,ENSG
ENSG00000213672,GENE ID:51517,HGNC:15486,ORF1,NCKIPSD,ENSG
ENSG00000157796,GENE ID:57728,HGNC:18340,ORF26,WDR19,ENSG
ENSG00000234965,GENE ID:440829,HGNC:18351,ORF26,SHISA8,ENSG
ENSG00000104237,GENE ID:6101,HGNC:10263,ORP1,RP1,ENSG
ENSG00000141447,GENE ID:114876,HGNC:16398,ORP1,OSBPL1A,ENSG
ENSG00000241837,GENE ID:539,HGNC:850,OSCP,ATP5PO,ENSG
ENSG00000198542,GENE ID:9358,HGNC:6164,OSCP,ITGBL1,ENSG
ENSG00000132823,GENE ID:51526,HGNC:16105,OSR1,OSER1,ENSG
ENSG00000172939,GENE ID:9943,HGNC:8508,OSR1,OXSR1,ENSG
ENSG00000244038,GENE ID:1650,HGNC:2728,OST,DDOST,ENSG
ENSG00000126217,GENE ID:23263,HGNC:14576,OST,MCF2L,ENSG
ENSG00000105392,GENE ID:1406,HGNC:2383,OTX3,CRX,ENSG
ENSG00000197587,GENE ID:127343,HGNC:19026,OTX3,DMBX1,ENSG
ENSG00000137252,GENE ID:3062,HGNC:4849,OX2R,HCRTR2,ENSG
ENSG00000163606,GENE ID:131450,HGNC:24235,OX2R,CD200R1,ENSG
ENSG00000158887,GENE ID:4359,HGNC:7225,P0,MPZ,ENSG
ENSG00000089157,GENE ID:6175,HGNC:10371,P0,RPLP0,ENSG
ENSG00000128274,GENE ID:53947,HGNC:18149,P1,A4GALT,ENSG
ENSG00000232799,,HGNC:2413,P1,CRYGFP,ENSG
ENSG00000137818,GENE ID:6176,HGNC:10372,P1,RPLP1,ENSG
ENSG00000180644,GENE ID:5551,HGNC:9360,P1,PRF1,ENSG
ENSG00000088325,GENE ID:22974,HGNC:1249,P100,TPX2,ENSG
ENSG00000197157,GENE ID:27044,HGNC:30646,P100,SND1,ENSG
ENSG00000142186,GENE ID:57410,HGNC:14372,P105,SCYL1,ENSG
ENSG00000109320,GENE ID:4790,HGNC:7794,P105,NFKB1,ENSG
ENSG00000077150,GENE ID:4791,HGNC:7795,P105,NFKB2,ENSG
ENSG00000223496,GENE ID:118460,HGNC:19055,P11,EXOSC6,ENSG
ENSG00000111405,GENE ID:8909,HGNC:14369,P11,ENDOU,ENSG
ENSG00000197747,GENE ID:6281,HGNC:10487,P11,S100A10,ENSG
ENSG00000138768,GENE ID:8615,HGNC:30904,P115,USO1,ENSG
ENSG00000089820,GENE ID:393,HGNC:674,P115,ARHGAP4,ENSG
ENSG00000115350,GENE ID:56655,HGNC:18755,P12,POLE4,ENSG
ENSG00000175482,GENE ID:57804,HGNC:14106,P12,POLD4,ENSG
ENSG00000231712,,HGNC:43798,P12,H3P5,ENSG
ENSG00000198561,GENE ID:1500,HGNC:2515,P120,CTNND1,ENSG
ENSG00000145715,GENE ID:5921,HGNC:9871,P120,RASA1,ENSG
ENSG00000112983,GENE ID:10902,HGNC:19874,P120,BRD8,ENSG
ENSG00000111641,GENE ID:4839,HGNC:7867,P120,NOP2,ENSG
ENSG00000171311,GENE ID:51013,HGNC:17286,P13,EXOSC1,ENSG
ENSG00000235655,,HGNC:42980,P13,H3P6,ENSG
ENSG00000103479,GENE ID:5934,HGNC:9894,P130,RBL2,ENSG
ENSG00000166197,GENE ID:9221,HGNC:15608,P130,NOLC1,ENSG
ENSG00000167797,GENE ID:10263,HGNC:30833,P14,CDK2AP2,ENSG
ENSG00000147889,GENE ID:1029,HGNC:1787,P14,CDKN2A,ENSG
ENSG00000115128,GENE ID:51639,HGNC:30096,P14,SF3B6,ENSG
ENSG00000163220,GENE ID:6280,HGNC:10499,P14,S100A9,ENSG
ENSG00000113387,GENE ID:10923,HGNC:19985,P14,SUB1,ENSG
ENSG00000116586,GENE ID:28956,HGNC:29796,P14,LAMTOR2,ENSG
ENSG00000163684,GENE ID:11102,HGNC:30327,P14,RPP14,ENSG
ENSG00000132792,GENE ID:56259,HGNC:15879,P14,CTNNBL1,ENSG
ENSG00000270915,,HGNC:54449,P14,H3P8,ENSG
ENSG00000113387,GENE ID:10923,HGNC:19985,P15,SUB1,ENSG
ENSG00000147883,GENE ID:1030,HGNC:1788,P15,CDKN2B,ENSG
ENSG00000227430,,HGNC:43801,P15,H3P9,ENSG
ENSG00000132661,GENE ID:29107,HGNC:15913,P15,NXT1,ENSG
ENSG00000086504,GENE ID:10573,HGNC:14484,P15,MRPL28,ENSG
ENSG00000196455,GENE ID:30849,HGNC:8982,P150,PIK3R4,ENSG
ENSG00000167670,GENE ID:10036,HGNC:1910,P150,CHAF1A,ENSG
ENSG00000097007,GENE ID:25,HGNC:76,P150,ABL1,ENSG
ENSG00000166825,GENE ID:290,HGNC:500,P150,ANPEP,ENSG
ENSG00000229421,,HGNC:43802,P16,H3P10,ENSG
ENSG00000147889,GENE ID:1029,HGNC:1787,P16,CDKN2A,ENSG
ENSG00000237888,,HGNC:35944,P17,RPL29P31,ENSG
ENSG00000196550,GENE ID:729533,HGNC:24044,P17,FAM72A,ENSG
ENSG00000230111,,HGNC:43803,P17,H3P11,ENSG
ENSG00000148229,GENE ID:54107,HGNC:13546,P17,POLE3,ENSG
ENSG00000186448,GENE ID:10168,HGNC:12988,P18,ZNF197,ENSG
ENSG00000124802,GENE ID:9521,HGNC:3212,P18,EEF1E1,ENSG
ENSG00000138085,GENE ID:51374,HGNC:24090,P18,ATRAID,ENSG
ENSG00000230618,,HGNC:42873,P18,H3P12,ENSG
ENSG00000281709,GENE ID:10168,HGNC:12988,P18,ZNF197,ENSG
ENSG00000149357,GENE ID:55004,HGNC:26068,P18,LAMTOR1,ENSG
ENSG00000186448,GENE ID:110354863,HGNC:12988,P18,ZNF197,ENSG
ENSG00000281709,GENE ID:110354863,HGNC:12988,P18,ZNF197,ENSG
ENSG00000179636,GENE ID:122664,HGNC:19293,P18,TPPP2,ENSG
ENSG00000123080,GENE ID:1031,HGNC:1789,P18,CDKN2C,ENSG
ENSG00000198517,GENE ID:7975,HGNC:6782,P18,MAFK,ENSG
ENSG00000101868,GENE ID:5422,HGNC:9173,P180,POLA1,ENSG
ENSG00000125844,GENE ID:6238,HGNC:10448,P180,RRBP1,ENSG
ENSG00000243977,,HGNC:43804,P19,H3P13,ENSG
ENSG00000147889,GENE ID:1029,HGNC:1787,P19,CDKN2A,ENSG
ENSG00000110944,GENE ID:51561,HGNC:15488,P19,IL23A,ENSG
ENSG00000129355,GENE ID:1032,HGNC:1790,P19,CDKN2D,ENSG
ENSG00000177600,GENE ID:6181,HGNC:10377,P2,RPLP2,ENSG
ENSG00000171824,GENE ID:5394,HGNC:9138,P2,EXOSC10,ENSG
ENSG00000159713,GENE ID:51673,HGNC:24162,P20,TPPP3,ENSG
ENSG00000250966,,HGNC:43805,P20,H3P14,ENSG
ENSG00000008869,GENE ID:54497,HGNC:29273,P200,HEATR5B,ENSG
ENSG00000189079,GENE ID:196528,HGNC:18037,P200,ARID2,ENSG
ENSG00000066777,GENE ID:10565,HGNC:15772,P200,ARFGEF1,ENSG
ENSG00000172465,GENE ID:9338,HGNC:11616,P21,TCEAL1,ENSG
ENSG00000124762,GENE ID:1026,HGNC:1784,P21,CDKN1A,ENSG
ENSG00000178458,,HGNC:42982,P21,H3P16,ENSG
ENSG00000168824,GENE ID:27065,HGNC:18790,P21,NSG1,ENSG
ENSG00000187446,GENE ID:11261,HGNC:17433,P22,CHP1,ENSG
ENSG00000197102,GENE ID:1778,HGNC:2961,P22,DYNC1H1,ENSG
ENSG00000215021,GENE ID:11331,HGNC:30306,P22,PHB2,ENSG
ENSG00000114867,GENE ID:1981,HGNC:3296,P220,EIF4G1,ENSG
ENSG00000149308,GENE ID:4863,HGNC:7896,P220,NPAT,ENSG
ENSG00000170348,GENE ID:10972,HGNC:16998,P23,TMED10,ENSG
ENSG00000110958,GENE ID:10728,HGNC:16049,P23,PTGES3,ENSG
ENSG00000248205,,HGNC:54451,P23,H3P17,ENSG
ENSG00000187446,GENE ID:11261,HGNC:17433,P24,CHP1,ENSG
ENSG00000152954,GENE ID:140767,HGNC:17881,P24,NRSN1,ENSG
ENSG00000010278,GENE ID:928,HGNC:1709,P24,CD9,ENSG
ENSG00000271296,,HGNC:54453,P24,H3P19,ENSG
ENSG00000166847,GENE ID:84516,HGNC:24594,P25,DCTN5,ENSG
ENSG00000171368,GENE ID:11076,HGNC:24164,P25,TPPP,ENSG
ENSG00000173465,GENE ID:10534,HGNC:11328,P27,ZNRD2,ENSG
ENSG00000110801,GENE ID:5715,HGNC:9567,P27,PSMD9,ENSG
ENSG00000275214,GENE ID:3429,HGNC:5397,P27,IFI27,ENSG
ENSG00000165949,GENE ID:3429,HGNC:5397,P27,IFI27,ENSG
ENSG00000250705,,HGNC:54457,P27,H3P23,ENSG
ENSG00000104671,GENE ID:10671,HGNC:16964,P27,DCTN6,ENSG
ENSG00000163879,GENE ID:7802,HGNC:14353,P28,DNALI1,ENSG
ENSG00000251118,,HGNC:54458,P28,H3P24,ENSG
ENSG00000108587,GENE ID:9527,HGNC:4430,P28,GOSR1,ENSG
ENSG00000197272,GENE ID:246778,HGNC:19157,P28,IL27,ENSG
ENSG00000148834,GENE ID:9446,HGNC:13312,P28,GSTO1,ENSG
ENSG00000101843,GENE ID:5716,HGNC:9555,P28,PSMD10,ENSG
ENSG00000196415,GENE ID:5657,HGNC:9495,P29,PRTN3,ENSG
ENSG00000117614,GENE ID:25949,HGNC:19824,P29,SYF2,ENSG
ENSG00000277804,GENE ID:5657,HGNC:9495,P29,PRTN3,ENSG
ENSG00000117592,GENE ID:9588,HGNC:16753,P29,PRDX6,ENSG
ENSG00000171824,GENE ID:5394,HGNC:9138,P3,EXOSC10,ENSG
ENSG00000126903,GENE ID:8273,HGNC:22979,P3,SLC10A3,ENSG
ENSG00000053501,GENE ID:55850,HGNC:30882,P31,USE1,ENSG
ENSG00000099341,GENE ID:5714,HGNC:9566,P31,PSMD8,ENSG
ENSG00000131100,GENE ID:529,HGNC:857,P31,ATP6V1E1,ENSG
ENSG00000153563,GENE ID:925,HGNC:1706,P32,CD8A,ENSG
ENSG00000108561,GENE ID:708,HGNC:1243,P32,C1QBP,ENSG
ENSG00000204487,GENE ID:4050,HGNC:6711,P33,LTB,ENSG
ENSG00000227507,GENE ID:4050,HGNC:6711,P33,LTB,ENSG
ENSG00000223448,GENE ID:4050,HGNC:6711,P33,LTB,ENSG
ENSG00000231314,GENE ID:4050,HGNC:6711,P33,LTB,ENSG
ENSG00000206437,GENE ID:4050,HGNC:6711,P33,LTB,ENSG
ENSG00000236237,GENE ID:4050,HGNC:6711,P33,LTB,ENSG
ENSG00000236925,GENE ID:4050,HGNC:6711,P33,LTB,ENSG
ENSG00000153487,GENE ID:3621,HGNC:6062,P33,ING1,ENSG
ENSG00000238114,GENE ID:4050,HGNC:6711,P33,LTB,ENSG
ENSG00000103591,GENE ID:79719,HGNC:25662,P34,AAGAB,ENSG
ENSG00000111358,GENE ID:2967,HGNC:4657,P34,GTF2H3,ENSG
ENSG00000134480,GENE ID:902,HGNC:1594,P34,CCNH,ENSG
ENSG00000176749,GENE ID:8851,HGNC:1775,P35,CDK5R1,ENSG
ENSG00000276184,GENE ID:105375355,HGNC:21444,P35,UPK3B,ENSG
ENSG00000160339,GENE ID:2220,HGNC:3624,P35,FCN2,ENSG
ENSG00000168811,GENE ID:3592,HGNC:5969,P35,IL12A,ENSG
ENSG00000243566,GENE ID:105375355,HGNC:21444,P35,UPK3B,ENSG
ENSG00000122643,GENE ID:51251,HGNC:17820,P36,NT5C3A,ENSG
ENSG00000220875,,HGNC:18982,P36,H3C9P,ENSG
ENSG00000172116,GENE ID:926,HGNC:1707,P37,CD8B,ENSG
ENSG00000134480,GENE ID:902,HGNC:1594,P37,CCNH,ENSG
ENSG00000215114,GENE ID:137886,HGNC:27035,P37,UBXN2B,ENSG
ENSG00000100591,GENE ID:10598,HGNC:1189,P38,AHSA1,ENSG
ENSG00000106305,GENE ID:7965,HGNC:20609,P38,AIMP2,ENSG
ENSG00000112062,GENE ID:1432,HGNC:6876,P38,MAPK14,ENSG
ENSG00000159720,GENE ID:9114,HGNC:13724,P39,ATP6V0D1,ENSG
ENSG00000171450,GENE ID:8941,HGNC:1776,P39,CDK5R2,ENSG
ENSG00000117395,GENE ID:10969,HGNC:15531,P40,EBNA1BP2,ENSG
ENSG00000220347,,HGNC:54461,P40,H3P28,ENSG
ENSG00000145839,GENE ID:3578,HGNC:6029,P40,IL9,ENSG
ENSG00000168028,GENE ID:3921,HGNC:6502,P40,RPSA,ENSG
ENSG00000103035,GENE ID:5713,HGNC:9565,P40,PSMD7,ENSG
ENSG00000073282,GENE ID:8626,HGNC:15979,P40,TP63,ENSG
ENSG00000115365,GENE ID:10314,HGNC:6508,P40,LANCL1,ENSG
ENSG00000100916,GENE ID:84312,HGNC:20512,P40,BRMS1L,ENSG
ENSG00000198520,GENE ID:339541,HGNC:34345,P40,ARMH1,ENSG
ENSG00000116584,GENE ID:9181,HGNC:682,P40,ARHGEF2,ENSG
ENSG00000156345,GENE ID:23552,HGNC:21420,P42,CDK20,ENSG
ENSG00000227443,,HGNC:54463,P42,H3P30,ENSG
ENSG00000100519,GENE ID:5706,HGNC:9553,P42,PSMC6,ENSG
ENSG00000164022,GENE ID:9255,HGNC:10648,P43,AIMP1,ENSG
ENSG00000232466,,HGNC:54464,P43,H3P31,ENSG
ENSG00000276910,GENE ID:2966,HGNC:4656,P44,GTF2H2,ENSG
ENSG00000255492,,HGNC:54466,P44,H3P33,ENSG
ENSG00000137965,GENE ID:10561,HGNC:16938,P44,IFI44,ENSG
ENSG00000275045,GENE ID:2966,HGNC:4656,P44,GTF2H2,ENSG
ENSG00000276910,GENE ID:728340,HGNC:4656,P44,GTF2H2,ENSG
ENSG00000275045,GENE ID:728340,HGNC:4656,P44,GTF2H2,ENSG
ENSG00000145736,GENE ID:2966,HGNC:4656,P44,GTF2H2,ENSG
ENSG00000145736,GENE ID:728340,HGNC:4656,P44,GTF2H2,ENSG
ENSG00000116455,GENE ID:79084,HGNC:29652,P44,WDR77,ENSG
ENSG00000087191,GENE ID:5705,HGNC:9552,P45,PSMC5,ENSG
ENSG00000145604,GENE ID:6502,HGNC:10901,P45,SKP2,ENSG
ENSG00000270433,,HGNC:19823,P47,H3P37,ENSG
ENSG00000153487,GENE ID:3621,HGNC:6062,P47,ING1,ENSG
ENSG00000115956,GENE ID:5341,HGNC:9070,P47,PLEK,ENSG
ENSG00000088833,GENE ID:55968,HGNC:15912,P47,NSFL1C,ENSG
ENSG00000105472,GENE ID:6320,HGNC:10576,P47,CLEC11A,ENSG
ENSG00000259389,,HGNC:31028,P48,H3P38,ENSG
ENSG00000168267,GENE ID:256297,HGNC:23734,P48,PTF1A,ENSG
ENSG00000100380,GENE ID:6767,HGNC:11343,P48,ST13,ENSG
ENSG00000151304,GENE ID:153443,HGNC:26333,P49,SRFBP1,ENSG
ENSG00000259338,,HGNC:54469,P49,H3P39,ENSG
ENSG00000143870,GENE ID:10130,HGNC:30168,P5,PDIA6,ENSG
ENSG00000123737,GENE ID:5393,HGNC:9137,P5,EXOSC9,ENSG
ENSG00000101017,GENE ID:958,HGNC:11919,P50,CD40,ENSG
ENSG00000258570,,HGNC:54470,P50,H3P40,ENSG
ENSG00000138303,GENE ID:51008,HGNC:24268,P50,ASCC1,ENSG
ENSG00000102606,GENE ID:8874,HGNC:15607,P50,ARHGEF7,ENSG
ENSG00000109320,GENE ID:4790,HGNC:7794,P50,NFKB1,ENSG
ENSG00000073282,GENE ID:8626,HGNC:15979,P51,TP63,ENSG
ENSG00000265541,,HGNC:42979,P51,H3P41,ENSG
ENSG00000197024,GENE ID:57541,HGNC:18373,P51,ZNF398,ENSG
ENSG00000077150,GENE ID:4791,HGNC:7795,P52,NFKB2,ENSG
ENSG00000221974,GENE ID:2968,HGNC:4658,P52,GTF2H4,ENSG
ENSG00000271626,,HGNC:54471,P52,H3P42,ENSG
ENSG00000226384,GENE ID:2968,HGNC:4658,P52,GTF2H4,ENSG
ENSG00000234370,GENE ID:2968,HGNC:4658,P52,GTF2H4,ENSG
ENSG00000233149,GENE ID:2968,HGNC:4658,P52,GTF2H4,ENSG
ENSG00000213780,GENE ID:2968,HGNC:4658,P52,GTF2H4,ENSG
ENSG00000164985,GENE ID:11168,HGNC:9527,P52,PSIP1,ENSG
ENSG00000236895,GENE ID:2968,HGNC:4658,P52,GTF2H4,ENSG
ENSG00000096060,GENE ID:2289,HGNC:3721,P54,FKBP5,ENSG
ENSG00000226436,,HGNC:54472,P54,H3P43,ENSG
ENSG00000147140,GENE ID:4841,HGNC:7871,P54,NONO,ENSG
ENSG00000116754,GENE ID:9295,HGNC:10782,P54,SRSF11,ENSG
