HGNC_ID,primary_gene_symbol,collision,NCBI_ID,ENSG_ID,source
HGNC:2893,DKK3,RIG,GENE ID:27122,ENSG00000050165,HGNC
HGNC:9869,PLAAT4,RIG1,GENE ID:5920,ENSG00000133321,HGNC
HGNC:19102,RIGI,RIG1,GENE ID:23586,ENSG00000107201,HGNC
HGNC:9891,RBBP8,RIM,GENE ID:5932,ENSG00000101773,HGNC
HGNC:17282,RIMS1,RIM,GENE ID:22999,ENSG00000079841,HGNC
HGNC:3554,HSD17B8,RING2,GENE ID:7923,ENSG00000204228,HGNC
HGNC:10061,RNF2,RING2,GENE ID:6045,ENSG00000121481,HGNC
HGNC:10068,RNF5,RING5,GENE ID:6048,ENSG00000204308,HGNC
HGNC:4927,SLC39A7,RING5,GENE ID:7922,ENSG00000112473,HGNC
HGNC:30953,ZBTB10,RINZF,GENE ID:65986,ENSG00000205189,HGNC
HGNC:16094,ZBTB46,RINZF,GENE ID:140685,ENSG00000130584,HGNC
HGNC:16757,DGCR5,RIP,GENE ID:26220,ENSG00000273032,HGNC
HGNC:9841,RALBP1,RIP,GENE ID:10928,ENSG00000017797,HGNC
HGNC:5175,AGFG1,RIP,GENE ID:3267,ENSG00000173744,HGNC
HGNC:10019,RIPK1,RIP,GENE ID:8737,ENSG00000137275,HGNC
HGNC:28641,RPAIN,RIP,GENE ID:84268,ENSG00000129197,HGNC
HGNC:10019,RIPK1,RIP-1,GENE ID:8737,ENSG00000137275,HGNC
HGNC:5176,KRR1,RIP-1,GENE ID:11103,ENSG00000111615,HGNC
HGNC:9841,RALBP1,RIP1,GENE ID:10928,ENSG00000017797,HGNC
HGNC:12587,UQCRFS1,RIP1,GENE ID:7386,ENSG00000169021,HGNC
HGNC:10019,RIPK1,RIP1,GENE ID:8737,ENSG00000137275,HGNC
HGNC:30322,ARHGEF28,RIP2,GENE ID:64283,ENSG00000214944,HGNC
HGNC:10020,RIPK2,RIP2,GENE ID:8767,ENSG00000104312,HGNC
HGNC:15870,RAB5IF,RIP5,GENE ID:55969,ENSG00000101084,HGNC
HGNC:29043,DSTYK,RIP5,GENE ID:25778,ENSG00000133059,HGNC
HGNC:30293,TMEM158,RIS1,GENE ID:25907,ENSG00000249992,HGNC
HGNC:12587,UQCRFS1,RIS1,GENE ID:7386,ENSG00000169021,HGNC
HGNC:25925,RITA1,RITA,GENE ID:84934,ENSG00000139405,HGNC
HGNC:15489,ZNF331,RITA,GENE ID:55422,ENSG00000130844,HGNC
HGNC:21176,RMND1,RMD1,GENE ID:55005,ENSG00000155906,HGNC
HGNC:24285,RMDN1,RMD1,GENE ID:51115,ENSG00000176623,HGNC
HGNC:12453,U2AF1,RN,GENE ID:7307,ENSG00000160201,HGNC
HGNC:18079,ZNF362,RN,GENE ID:149076,ENSG00000160094,HGNC
HGNC:10023,RIT1,ROC1,GENE ID:6016,ENSG00000143622,HGNC
HGNC:9928,RBX1,ROC1,GENE ID:9978,ENSG00000100387,HGNC
HGNC:6891,MAPRE2,RP1,GENE ID:10982,ENSG00000166974,HGNC
HGNC:56716,TMEM184B-AS1,RP1,,ENSG00000235246,HGNC
HGNC:11398,WHR1,RP1,GENE ID:8859,ENSG00000204344,HGNC
HGNC:32036,NUDT19,RP2,GENE ID:390916,ENSG00000213965,HGNC
HGNC:21668,WHR1B,RP2,GENE ID:373159,ENSG00000250535,HGNC
HGNC:18184,DCUN1D1,RP42,GENE ID:54165,ENSG00000043093,HGNC
HGNC:15646,KLHL7,RP42,GENE ID:55975,ENSG00000122550,HGNC
HGNC:13030,ZBTB18,RP58,GENE ID:10472,ENSG00000179456,HGNC
HGNC:26498,ZNF513,RP58,GENE ID:130557,ENSG00000163795,HGNC
HGNC:7498,MT-TS2,RP8,GENE ID:4575,ENSG00000210184,HGNC
HGNC:8762,PDCD2,RP8,GENE ID:5134,ENSG00000071994,HGNC
HGNC:4853,HDAC2,RPD3,GENE ID:3066,ENSG00000196591,HGNC
HGNC:4854,HDAC3,RPD3,GENE ID:8841,ENSG00000171720,HGNC
HGNC:13315,HDAC8,RPD3,GENE ID:55869,ENSG00000147099,HGNC
HGNC:19949,POP7,RPP2,GENE ID:10248,ENSG00000172336,HGNC
HGNC:10377,RPLP2,RPP2,GENE ID:6181,ENSG00000177600,HGNC
HGNC:9549,PSMC3,RPT5,GENE ID:5702,ENSG00000165916,HGNC
HGNC:9553,PSMC6,RPT5,GENE ID:5706,ENSG00000100519,HGNC
HGNC:30295,RASL10B,RRP17,GENE ID:91608,ENSG00000270885,HGNC
HGNC:28585,NOL12,RRP17,GENE ID:79159,ENSG00000273899,HGNC
HGNC:9953,REG1CP,RS,GENE ID:5969,ENSG00000204787,HGNC
HGNC:9005,PITX2,RS,GENE ID:5308,ENSG00000164093,HGNC
HGNC:7679,NDRG1,RTP,GENE ID:10397,ENSG00000104419,HGNC
HGNC:2348,CREBBP,RTS,GENE ID:1387,ENSG00000005339,HGNC
HGNC:17022,HPS5,RU2,GENE ID:11234,ENSG00000110756,HGNC
HGNC:21031,KAAG1,RU2,GENE ID:353219,ENSG00000146049,HGNC
HGNC:18141,DCDC2,RU2,GENE ID:51473,ENSG00000146038,HGNC
HGNC:25473,KANSL3,Rcd1,GENE ID:55683,ENSG00000114982,HGNC
HGNC:30320,ARHGAP22,RhoGAP2,GENE ID:58504,ENSG00000128805,HGNC
HGNC:1943,CHN1,RhoGAP2,GENE ID:1123,ENSG00000128656,HGNC
HGNC:11108,SMARCD3,Rsc6p,GENE ID:6604,ENSG00000082014,HGNC
HGNC:11107,SMARCD2,Rsc6p,GENE ID:6603,ENSG00000108604,HGNC
HGNC:11106,SMARCD1,Rsc6p,GENE ID:6602,ENSG00000066117,HGNC
HGNC:11105,SMARCC2,Rsc8,GENE ID:6601,ENSG00000139613,HGNC
HGNC:11104,SMARCC1,Rsc8,GENE ID:6599,ENSG00000173473,HGNC
HGNC:10383,RPS10,S10,GENE ID:6204,ENSG00000124614,HGNC
HGNC:9564,PSMD6,S10,GENE ID:9861,ENSG00000163636,HGNC
HGNC:5287,HTR1B,S12,GENE ID:3351,ENSG00000135312,HGNC
HGNC:10385,RPS12,S12,GENE ID:6206,ENSG00000112306,HGNC
HGNC:9565,PSMD7,S12,GENE ID:5713,ENSG00000103035,HGNC
HGNC:11800,THRSP,S14,GENE ID:7069,ENSG00000151365,HGNC
HGNC:9566,PSMD8,S14,GENE ID:5714,ENSG00000099341,HGNC
HGNC:10387,RPS14,S14,GENE ID:6208,ENSG00000164587,HGNC
HGNC:9559,PSMD2,S2,GENE ID:5708,ENSG00000175166,HGNC
HGNC:10404,RPS2,S2,GENE ID:6187,ENSG00000140988,HGNC
HGNC:10420,RPS3,S3,GENE ID:6188,ENSG00000149273,HGNC
HGNC:9560,PSMD3,S3,GENE ID:5709,ENSG00000108344,HGNC
HGNC:9547,PSMC1,S4,GENE ID:5700,ENSG00000100764,HGNC
HGNC:10425,RPS4Y1,S4,GENE ID:6192,ENSG00000129824,HGNC
HGNC:9551,PSMC4,S6,GENE ID:5704,ENSG00000013275,HGNC
HGNC:10429,RPS6,S6,GENE ID:6194,ENSG00000137154,HGNC
HGNC:10440,RPS7,S7,GENE ID:6201,ENSG00000171863,HGNC
HGNC:9548,PSMC2,S7,GENE ID:5701,ENSG00000161057,HGNC
HGNC:10441,RPS8,S8,GENE ID:6202,ENSG00000142937,HGNC
HGNC:9552,PSMC5,S8,GENE ID:5705,ENSG00000087191,HGNC
HGNC:10442,RPS9,S9,GENE ID:6203,ENSG00000170889,HGNC
HGNC:9556,PSMD11,S9,GENE ID:5717,ENSG00000108671,HGNC
HGNC:10522,ACSM3,SA,GENE ID:6296,ENSG00000005187,HGNC
HGNC:6502,RPSA,SA,GENE ID:3921,ENSG00000168028,HGNC
HGNC:6946,MCM3AP,SAC3,GENE ID:8888,ENSG00000160294,HGNC
HGNC:16873,FIG4,SAC3,GENE ID:9896,ENSG00000112367,HGNC
HGNC:32188,DUXAP9,SAN,GENE ID:503638,ENSG00000225210,HGNC
HGNC:10820,SH2D1A,SAP,GENE ID:4068,ENSG00000183918,HGNC
HGNC:584,APCS,SAP,GENE ID:325,ENSG00000132703,HGNC
HGNC:3326,ELK4,SAP1,GENE ID:2005,ENSG00000158711,HGNC
HGNC:2767,DEFB4A,SAP1,GENE ID:1673,ENSG00000171711,HGNC
HGNC:19253,PPP6R2,SAP190,GENE ID:9701,ENSG00000100239,HGNC
HGNC:1173,PPP6R3,SAP190,GENE ID:55291,ENSG00000110075,HGNC
HGNC:29195,PPP6R1,SAP190,GENE ID:22870,ENSG00000105063,HGNC
HGNC:1173,PPP6R3,SAPL,GENE ID:55291,ENSG00000110075,HGNC
HGNC:18538,NUSAP1,SAPL,GENE ID:51203,ENSG00000137804,HGNC
HGNC:6110,IQGAP1,SAR1,GENE ID:8826,ENSG00000140575,HGNC
HGNC:10534,SAR1A,SAR1,GENE ID:56681,ENSG00000079332,HGNC
HGNC:6775,ZFYVE9,SARA,GENE ID:9372,ENSG00000157077,HGNC
HGNC:19034,MAST1,SAST,GENE ID:22983,ENSG00000105613,HGNC
HGNC:25625,OLAH,SAST,GENE ID:55301,ENSG00000152463,HGNC
HGNC:21533,SNX24,SBBI31,GENE ID:28966,ENSG00000064652,HGNC
HGNC:21883,SNX25,SBBI31,GENE ID:83891,ENSG00000109762,HGNC
HGNC:16068,PCNT,SCKL4,GENE ID:5116,ENSG00000160299,HGNC
HGNC:17272,CPAP,SCKL4,GENE ID:55835,ENSG00000151849,HGNC
HGNC:6445,KRT7,SCL,GENE ID:3855,ENSG00000135480,HGNC
HGNC:11556,TAL1,SCL,GENE ID:6886,ENSG00000162367,HGNC
HGNC:18161,SCLY,SCL,GENE ID:51540,ENSG00000132330,HGNC
HGNC:21614,CTDSP1,SCP1,GENE ID:58190,ENSG00000144579,HGNC
HGNC:11487,SYCP1,SCP1,GENE ID:6847,ENSG00000198765,HGNC
HGNC:11490,SYCP2,SCP2,GENE ID:10388,ENSG00000196074,HGNC
HGNC:17077,CTDSP2,SCP2,GENE ID:10106,ENSG00000175215,HGNC
HGNC:10691,SDS,SDH,GENE ID:10993,ENSG00000135094,HGNC
HGNC:10536,SARDH,SDH,GENE ID:1757,ENSG00000123453,HGNC
HGNC:10566,SCAND1,SDP1,GENE ID:51282,ENSG00000171222,HGNC
HGNC:14973,SNX9,SDP1,GENE ID:51429,ENSG00000130340,HGNC
HGNC:17693,DHRS3,SDR1,GENE ID:9249,ENSG00000162496,HGNC
HGNC:17867,NPTN,SDR1,GENE ID:27020,ENSG00000156642,HGNC
HGNC:10738,SEMA6A,SEMA,GENE ID:57556,ENSG00000092421,HGNC
HGNC:14668,MMEL1,SEP,GENE ID:79258,ENSG00000142606,HGNC
HGNC:9103,PLXNB1,SEP,GENE ID:5364,ENSG00000164050,HGNC
HGNC:15848,SEPTIN6,SEP2,GENE ID:23157,ENSG00000125354,HGNC
HGNC:16511,SEPTIN8,SEP2,GENE ID:23176,ENSG00000164402,HGNC
HGNC:10537,SARS1,SERS,GENE ID:6301,ENSG00000031698,HGNC
HGNC:17697,SARS2,SERS,GENE ID:54938,ENSG00000104835,HGNC
HGNC:26509,PHETA1,SES1,GENE ID:144717,ENSG00000198324,HGNC
HGNC:1863,CES1,SES1,GENE ID:1066,ENSG00000198848,HGNC
HGNC:27161,PHETA2,SES2,GENE ID:150368,ENSG00000177096,HGNC
HGNC:20746,SESN2,SES2,GENE ID:83667,ENSG00000130766,HGNC
HGNC:6343,KITLG,SF,GENE ID:4254,ENSG00000049130,HGNC
HGNC:4893,HGF,SF,GENE ID:3082,ENSG00000019991,HGNC
HGNC:10743,SEMG2,SGII,GENE ID:6407,ENSG00000124157,HGNC
HGNC:16987,SUGT1,SGT1,GENE ID:10910,ENSG00000165416,HGNC
HGNC:10819,SGTA,SGT1,GENE ID:6449,ENSG00000104969,HGNC
HGNC:9249,PPFIBP1,SGT2,GENE ID:8496,ENSG00000110841,HGNC
HGNC:11619,ELOB,SIII,GENE ID:6923,ENSG00000103363,HGNC
HGNC:11617,ELOC,SIII,GENE ID:6921,ENSG00000154582,HGNC
HGNC:11620,ELOA,SIII,GENE ID:6924,ENSG00000011007,HGNC
HGNC:30347,POLR3E,SIN,GENE ID:55718,ENSG00000058600,HGNC
HGNC:16898,EFS,SIN,GENE ID:10278,ENSG00000100842,HGNC
HGNC:14219,RBM14,SIP,GENE ID:10432,ENSG00000239306,HGNC
HGNC:30636,TSACC,SIP,GENE ID:128229,ENSG00000163467,HGNC
HGNC:29300,KANK2,SIP,GENE ID:25959,ENSG00000197256,HGNC
HGNC:18022,TP53INP1,SIP,GENE ID:94241,ENSG00000164938,HGNC
HGNC:30423,CACYBP,SIP,GENE ID:27101,ENSG00000116161,HGNC
HGNC:11076,NHERF2,SIP-1,GENE ID:9351,ENSG00000065054,HGNC
HGNC:14881,ZEB2,SIP-1,GENE ID:9839,ENSG00000169554,HGNC
HGNC:14881,ZEB2,SIP1,GENE ID:9839,ENSG00000169554,HGNC
HGNC:10784,SCAF11,SIP1,GENE ID:9169,ENSG00000139218,HGNC
HGNC:17710,SIT1,SIT,GENE ID:27240,ENSG00000137078,HGNC
HGNC:8016,NSF,SKD2,GENE ID:4905,ENSG00000073969,HGNC
HGNC:13488,VPS4A,SKD2,GENE ID:27183,ENSG00000132612,HGNC
HGNC:30619,SPHKAP,SKIP,GENE ID:80309,ENSG00000153820,HGNC
HGNC:33882,INPP5K,SKIP,GENE ID:51763,ENSG00000132376,HGNC
HGNC:16696,SNW1,SKIP,GENE ID:22938,ENSG00000100603,HGNC
HGNC:11534,TAF1C,SL1,GENE ID:9013,ENSG00000103168,HGNC
HGNC:11532,TAF1A,SL1,GENE ID:9015,ENSG00000143498,HGNC
HGNC:11533,TAF1B,SL1,GENE ID:9014,ENSG00000115750,HGNC
HGNC:10902,SLA,SLAP,GENE ID:6503,ENSG00000155926,HGNC
HGNC:16643,SLMAP,SLAP,GENE ID:7871,ENSG00000163681,HGNC
HGNC:29138,FAM169A,SLAP,GENE ID:26049,ENSG00000198780,HGNC
HGNC:1240,SUCO,SLP1,GENE ID:51430,ENSG00000094975,HGNC
HGNC:15584,SYTL1,SLP1,GENE ID:84958,ENSG00000142765,HGNC
HGNC:20867,MCHR2,SLT,GENE ID:84539,ENSG00000152034,HGNC
HGNC:54496,GUSBP14,SMA3,GENE ID:11039,ENSG00000253816,HGNC
HGNC:11117,SMN1,SMA3,GENE ID:6606,ENSG00000172062,HGNC
HGNC:18792,GUSBP2,SMA3-L,GENE ID:387036,ENSG00000241549,HGNC
HGNC:18220,GUSBP4,SMA3-L,GENE ID:375513,ENSG00000239650,HGNC
HGNC:16990,C11orf58,SMAP,GENE ID:10944,ENSG00000110696,HGNC
HGNC:17060,KIFAP3,SMAP,GENE ID:22920,ENSG00000075945,HGNC
HGNC:19874,BRD8,SMAP,GENE ID:10902,ENSG00000112983,HGNC
HGNC:30594,UNC45A,SMAP-1,GENE ID:55898,ENSG00000140553,HGNC
HGNC:19651,SMAP1,SMAP-1,GENE ID:60682,ENSG00000112305,HGNC
HGNC:2155,CNN1,SMCC,GENE ID:1264,ENSG00000130176,HGNC
HGNC:11553,TAGLN,SMCC,GENE ID:6876,ENSG00000149591,HGNC
HGNC:24905,CREBZF,SMILE,GENE ID:58487,ENSG00000137504,HGNC
HGNC:26899,TMTC3,SMILE,GENE ID:160418,ENSG00000139324,HGNC
HGNC:11164,SNRPN,SMN,GENE ID:6638,ENSG00000128739,HGNC
HGNC:6510,STMN1,SMN,GENE ID:3925,ENSG00000117632,HGNC
HGNC:58151,SMN1-AS1,SMN-AS1,GENE ID:130453475,ENSG00000285204,HGNC
HGNC:53121,SMN2-AS1,SMN-AS1,,ENSG00000285151,HGNC
HGNC:11098,SMARCA2,SNF2,GENE ID:6595,ENSG00000080503,HGNC
HGNC:11100,SMARCA4,SNF2,GENE ID:6597,ENSG00000127616,HGNC
HGNC:11097,SMARCA1,SNF2LB,GENE ID:6594,ENSG00000102038,HGNC
HGNC:11100,SMARCA4,SNF2LB,GENE ID:6597,ENSG00000127616,HGNC
HGNC:10897,SKIL,SNO,GENE ID:6498,ENSG00000136603,HGNC
HGNC:18666,RNPC3,SNRNP65,GENE ID:55599,ENSG00000185946,HGNC
HGNC:20071,USP39,SNRNP65,GENE ID:10713,ENSG00000168883,HGNC
HGNC:30703,CCDC54,SP17,GENE ID:84692,ENSG00000138483,HGNC
HGNC:11210,SPA17,SP17,GENE ID:53340,ENSG00000064199,HGNC
HGNC:13254,FTSJ1,SPB1,GENE ID:24140,ENSG00000068438,HGNC
HGNC:17136,FTSJ3,SPB1,GENE ID:117246,ENSG00000108592,HGNC
HGNC:23401,SPCS1,SPC1,GENE ID:28972,ENSG00000114902,HGNC
HGNC:8568,FURIN,SPC1,GENE ID:5045,ENSG00000140564,HGNC
HGNC:8743,PCSK1,SPC3,GENE ID:5122,ENSG00000175426,HGNC
HGNC:26212,SPCS3,SPC3,GENE ID:60559,ENSG00000129128,HGNC
HGNC:8748,PCSK7,SPC7,GENE ID:9159,ENSG00000160613,HGNC
HGNC:22935,SYMPK,SPK,GENE ID:8189,ENSG00000125755,HGNC
HGNC:18282,PBK,SPK,GENE ID:55872,ENSG00000168078,HGNC
HGNC:14677,DEAF1,SPN,GENE ID:10522,ENSG00000177030,HGNC
HGNC:6678,LPO,SPO,GENE ID:4025,ENSG00000167419,HGNC
HGNC:16507,SYNPR,SPO,GENE ID:132204,ENSG00000163630,HGNC
HGNC:19953,SGPP2,SPP2,GENE ID:130367,ENSG00000163082,HGNC
HGNC:26128,SPRING1,SPRING,GENE ID:79794,ENSG00000111412,HGNC
HGNC:16288,TRIM9,SPRING,GENE ID:114088,ENSG00000100505,HGNC
HGNC:19685,SEPHS1,SPS,GENE ID:22929,ENSG00000086475,HGNC
HGNC:19685,SEPHS1,SPS1,GENE ID:22929,ENSG00000086475,HGNC
HGNC:11296,SRM,SPS1,GENE ID:6723,ENSG00000116649,HGNC
HGNC:11024,SLC37A1,SPX1,GENE ID:54020,ENSG00000160190,HGNC
HGNC:28139,SPX,SPX1,GENE ID:80763,ENSG00000134548,HGNC
HGNC:10787,SRSF5,SRP40,GENE ID:6430,ENSG00000100650,HGNC
HGNC:30426,SRP68P2,SRPSMCR,GENE ID:252840,ENSG00000227689,HGNC
HGNC:30428,SRP68P3,SRPSMCR,GENE ID:347717,ENSG00000237911,HGNC
HGNC:4703,GYPB,SS,GENE ID:2994,ENSG00000250361,HGNC
HGNC:10853,SHOX,SS,GENE ID:6473,ENSG00000185960,HGNC
HGNC:643,AQP9,SSC1,GENE ID:366,ENSG00000103569,HGNC
HGNC:18277,SEC61G,SSS1,GENE ID:23480,ENSG00000132432,HGNC
HGNC:10593,SCN5A,SSS1,GENE ID:6331,ENSG00000183873,HGNC
HGNC:17291,TMED1,ST2L,GENE ID:11018,ENSG00000099203,HGNC
HGNC:5998,IL1RL1,ST2L,GENE ID:9173,ENSG00000115602,HGNC
HGNC:1778,CDK7,STK1,GENE ID:1022,ENSG00000134058,HGNC
HGNC:3765,FLT3,STK1,GENE ID:2322,ENSG00000122025,HGNC
HGNC:9406,PKN2,STK7,GENE ID:5586,ENSG00000065243,HGNC
HGNC:11393,AURKA,STK7,GENE ID:6790,ENSG00000087586,HGNC
HGNC:26333,SRFBP1,STRAP,GENE ID:153443,ENSG00000151304,HGNC
HGNC:10870,ST8SIA2,STX,GENE ID:8128,ENSG00000140557,HGNC
HGNC:13761,RBPJL,SUH,GENE ID:11317,ENSG00000124232,HGNC
HGNC:5724,RBPJ,SUH,GENE ID:3516,ENSG00000168214,HGNC
HGNC:60,ABCC9,SUR2,GENE ID:10060,ENSG00000069431,HGNC
HGNC:6184,ITSN2,SWAP,GENE ID:50618,ENSG00000198399,HGNC
HGNC:10790,SFSWAP,SWAP,GENE ID:6433,ENSG00000061936,HGNC
HGNC:11100,SMARCA4,SWI2,GENE ID:6597,ENSG00000127616,HGNC
HGNC:11098,SMARCA2,SWI2,GENE ID:6595,ENSG00000080503,HGNC
HGNC:14524,SPAG9,SYD1,GENE ID:9043,ENSG00000008294,HGNC
HGNC:25824,SYDE1,SYD1,GENE ID:85360,ENSG00000105137,HGNC
HGNC:24466,SYNM,SYN,GENE ID:23336,ENSG00000182253,HGNC
HGNC:4037,FYN,SYN,GENE ID:2534,ENSG00000010810,HGNC
HGNC:29533,NAA50,San,GENE ID:80218,ENSG00000121579,HGNC
HGNC:10534,SAR1A,Sara,GENE ID:56681,ENSG00000079332,HGNC
HGNC:10751,SELENOP,SeP,GENE ID:6414,ENSG00000250722,HGNC
HGNC:10724,SEMA3B,SemA,GENE ID:7869,ENSG00000012171,HGNC
HGNC:10575,SCG2,SgII,GENE ID:7857,ENSG00000171951,HGNC
HGNC:23567,SGTB,Sgt2,GENE ID:54557,ENSG00000197860,HGNC
HGNC:52953,LINC02099,Slt,GENE ID:101929450,ENSG00000253490,HGNC
HGNC:29158,SBNO2,Sno,GENE ID:22904,ENSG00000064932,HGNC
HGNC:22973,SBNO1,Sno,GENE ID:55206,ENSG00000139697,HGNC
HGNC:18379,SESTD1,Solo,GENE ID:91404,ENSG00000187231,HGNC
HGNC:11123,SMS,SpS,GENE ID:6611,ENSG00000102172,HGNC
HGNC:24054,KNL1,Spc7,GENE ID:57082,ENSG00000137812,HGNC
HGNC:9298,PPP1R9B,Spn,GENE ID:84687,ENSG00000108819,HGNC
HGNC:30677,GPKOW,Spp2,GENE ID:27238,ENSG00000068394,HGNC
HGNC:15608,NOLC1,Srp40,GENE ID:9221,ENSG00000166197,HGNC
HGNC:14418,ELOVL1,Ssc1,GENE ID:64834,ENSG00000066322,HGNC
HGNC:19274,TTC5,Strap,GENE ID:91875,ENSG00000136319,HGNC
HGNC:866,ATP6V0A4,Stv1,GENE ID:50617,ENSG00000105929,HGNC
HGNC:865,ATP6V0A1,Stv1,GENE ID:535,ENSG00000033627,HGNC
HGNC:18481,ATP6V0A2,Stv1,GENE ID:23545,ENSG00000185344,HGNC
HGNC:16298,MIDN,Stx,GENE ID:90007,ENSG00000167470,HGNC
HGNC:2372,MED23,Sur2,GENE ID:9439,ENSG00000112282,HGNC
HGNC:30832,TRAPPC9,T1,GENE ID:83696,ENSG00000167632,HGNC
HGNC:5998,IL1RL1,T1,GENE ID:9173,ENSG00000115602,HGNC
HGNC:10990,SLC25A4,T1,GENE ID:291,ENSG00000151729,HGNC
HGNC:1685,CD5,T1,GENE ID:921,ENSG00000110448,HGNC
HGNC:35152,PAPPA-AS1,TAFII105,GENE ID:493913,ENSG00000256040,HGNC
HGNC:11538,TAF4B,TAFII105,GENE ID:6875,ENSG00000141384,HGNC
HGNC:29259,TAOK1,TAO1,GENE ID:57551,ENSG00000160551,HGNC
HGNC:16835,TAOK2,TAO1,GENE ID:9344,ENSG00000149930,HGNC
HGNC:8071,NXF1,TAP,GENE ID:10482,ENSG00000162231,HGNC
HGNC:10699,SEC14L2,TAP,GENE ID:23541,ENSG00000100003,HGNC
HGNC:30904,USO1,TAP,GENE ID:8615,ENSG00000138768,HGNC
HGNC:3755,FLNB,TAP,GENE ID:2317,ENSG00000136068,HGNC
HGNC:6509,LANCL2,TASP,GENE ID:55915,ENSG00000132434,HGNC
HGNC:14468,SLC26A8,TAT1,GENE ID:116369,ENSG00000112053,HGNC
HGNC:17027,SLC16A10,TAT1,GENE ID:117247,ENSG00000112394,HGNC
HGNC:11588,TBP,TBP1,GENE ID:6908,ENSG00000112592,HGNC
HGNC:9549,PSMC3,TBP1,GENE ID:5702,ENSG00000165916,HGNC
HGNC:1357,TCIM,TC1,GENE ID:56892,ENSG00000176907,HGNC
HGNC:11652,TCN1,TC1,GENE ID:6947,ENSG00000134827,HGNC
HGNC:12113,TRAV17,TCRAV17S1,GENE ID:28666,ENSG00000211797,HGNC
HGNC:12120,TRAV23DV6,TCRAV17S1,GENE ID:28660,ENSG00000211803,HGNC
HGNC:12142,TRAV41,TCRAV19S1,GENE ID:28640,ENSG00000211820,HGNC
HGNC:12115,TRAV19,TCRAV19S1,GENE ID:28664,ENSG00000211799,HGNC
HGNC:12122,TRAV25,TCRAV25S1,GENE ID:28658,ENSG00000211806,HGNC
HGNC:12134,TRAV35,TCRAV25S1,GENE ID:28647,ENSG00000211814,HGNC
HGNC:12130,TRAV31,TCRAV31S1,GENE ID:28651,ENSG00000249048,HGNC
HGNC:12141,TRAV40,TCRAV31S1,GENE ID:28641,ENSG00000211819,HGNC
HGNC:12124,TRAV26-2,TCRAV4S1,GENE ID:28656,ENSG00000211812,HGNC
HGNC:12140,TRAV4,TCRAV4S1,GENE ID:28689,ENSG00000211778,HGNC
HGNC:12184,TRBV12-2,TCRBV12S2,GENE ID:28578,ENSG00000211739,HGNC
HGNC:12177,TRBV10-1,TCRBV12S2,GENE ID:28585,ENSG00000211717,HGNC
HGNC:12178,TRBV10-2,TCRBV12S3,GENE ID:28584,ENSG00000229769,HGNC
HGNC:12185,TRBV12-3,TCRBV12S3,GENE ID:28577,ENSG00000274752,HGNC
HGNC:12230,TRBV6-5,TCRBV13S1,GENE ID:28602,ENSG00000211721,HGNC
HGNC:12188,TRBV13,TCRBV13S1,GENE ID:28574,ENSG00000276405,HGNC
HGNC:12208,TRBV27,TCRBV14S1,GENE ID:28560,ENSG00000211752,HGNC
HGNC:12189,TRBV14,TCRBV14S1,GENE ID:28573,ENSG00000275743,HGNC
HGNC:12203,TRBV24-1,TCRBV15S1,GENE ID:28563,ENSG00000211750,HGNC
HGNC:12190,TRBV15,TCRBV15S1,GENE ID:28572,ENSG00000276819,HGNC
HGNC:12180,TRBV11-1,TCRBV21S1,GENE ID:28582,ENSG00000211720,HGNC
HGNC:12198,TRBV21-1,TCRBV21S1,GENE ID:28566,ENSG00000251578,HGNC
HGNC:12195,TRBV2,TCRBV2S1,GENE ID:28620,ENSG00000226660,HGNC
HGNC:12196,TRBV20-1,TCRBV2S1,GENE ID:28567,ENSG00000211747,HGNC
HGNC:12212,TRBV3-1,TCRBV3S1,GENE ID:28619,ENSG00000237702,HGNC
HGNC:12209,TRBV28,TCRBV3S1,GENE ID:28559,ENSG00000211753,HGNC
HGNC:25625,OLAH,TE2,GENE ID:55301,ENSG00000152463,HGNC
HGNC:18704,NAA10,TE2,GENE ID:8260,ENSG00000102030,HGNC
HGNC:18160,ETV7,TEL2,GENE ID:51513,ENSG00000010030,HGNC
HGNC:29099,TELO2,TEL2,GENE ID:9894,ENSG00000100726,HGNC
HGNC:4551,TECR,TER,GENE ID:9524,ENSG00000099797,HGNC
HGNC:11727,TERC,TER,GENE ID:7012,ENSG00000270141,HGNC
HGNC:12666,VCP,TERA,GENE ID:7415,ENSG00000165280,HGNC
HGNC:30702,SINHCAF,TERA,GENE ID:58516,ENSG00000139146,HGNC
HGNC:4647,GTF2A2,TFIIA,GENE ID:2958,ENSG00000140307,HGNC
HGNC:4646,GTF2A1,TFIIA,GENE ID:2957,ENSG00000165417,HGNC
HGNC:4654,GTF2F2P1,TFIIF,GENE ID:2964,ENSG00000251254,HGNC
HGNC:4652,GTF2F1,TFIIF,GENE ID:2962,ENSG00000125651,HGNC
HGNC:4653,GTF2F2,TFIIF,GENE ID:2963,ENSG00000188342,HGNC
HGNC:4657,GTF2H3,TFIIH,GENE ID:2967,ENSG00000111358,HGNC
HGNC:21157,GTF2H5,TFIIH,GENE ID:404672,ENSG00000272047,HGNC
HGNC:4656,GTF2H2,TFIIH,GENE ID:2966,ENSG00000145736,HGNC
HGNC:4658,GTF2H4,TFIIH,GENE ID:2968,ENSG00000213780,HGNC
HGNC:4655,GTF2H1,TFIIH,GENE ID:2965,ENSG00000110768,HGNC
