,NCBI_ID,gene_symbol,collision,source,HGNC_ID,ENSG_ID,alias_symbol
1480,GENE ID:100533952,RBAK-RBAKDN,RBAK,NCBI,HGNC:42971,ENSG00000272968,"RBAK,RBAK-LOC389458,ZNF769,hRBaK"
1481,GENE ID:100526737,RBM14-RBM4,RBM14,NCBI,HGNC:38840,ENSG00000248643,"COAZ,PSP2,RBM14,SIP"
1482,GENE ID:100129060,SEMA3F-AS1,RBM5-AS1,NCBI,HGNC:40518,ENSG00000235016,RBM5-AS1
1483,GENE ID:27316,RBMX,RBMXP1,NCBI,HGNC:9910,ENSG00000147274,"HNRNPG,HNRPG,MRXS11,MRXSG,MRXSH,RBMXP1,RBMXRT,RNMX,hnRNP-G"
1484,GENE ID:378949,RBMY1D,RBMY1A1,NCBI,HGNC:23915,ENSG00000244395,"RBM1,RBM2,RBMY1A1,YRRM1,YRRM2,hRBMY"
1485,GENE ID:5940,RBMY1A1,RBMY1C,NCBI,HGNC:9912,ENSG00000234414,"RBM,RBM1,RBM2,RBMY,RBMY1C,YRRM1,YRRM2"
1486,GENE ID:378948,RBMY1B,RBMY1D,NCBI,HGNC:23914,ENSG00000242875,RBMY1D
1487,GENE ID:5926,ARID4A,RBP1,NCBI,HGNC:9885,ENSG00000032219,"RBBP-1,RBBP1,RBP-1,RBP1"
1488,GENE ID:23504,RIMBP2,RBP2,NCBI,HGNC:30339,ENSG00000060709,"PPP1R133,RBP2,RIM-BP2"
1489,GENE ID:5927,KDM5A,RBP2,NCBI,HGNC:9886,ENSG00000073614,"NEDEHC,RBBP-2,RBBP2,RBP2"
1490,GENE ID:1869,E2F1,RBP3,NCBI,HGNC:3113,ENSG00000101412,"E2F-1,RBAP1,RBBP3,RBP3"
1491,GENE ID:5433,POLR2D,RBP4,NCBI,HGNC:9191,ENSG00000144231,"HSRBP4,HSRPB4,RBP4,RPB16,RPB4"
1492,GENE ID:1381,CRABP1,RBP5,NCBI,HGNC:2338,ENSG00000166426,"CRABP,CRABP-I,CRABPI,RBP5"
1495,GENE ID:11123,RCAN3,RCN3,NCBI,HGNC:3042,ENSG00000117602,"DSCR1L2,MCIP3,RCN3,hRCN3"
1496,GENE ID:147040,KCTD11,REN,NCBI,HGNC:21302,ENSG00000213859,"C17orf36,KCASH1,REN,REN/KCTD11"
1497,GENE ID:3550,IK,RER,NCBI,HGNC:5958,ENSG00000113141,"CSA2,RED,RER"
1498,GENE ID:6573,SLC19A1,RFC1,NCBI,HGNC:10937,ENSG00000173638,"CHMD,FOLT,IFC-1,IFC1,IMD114,MEGAF,REFC,RFC,RFC1,RFT-1,hRFC,hSLC19A1"
1499,GENE ID:55065,SLC52A1,RFT1,NCBI,HGNC:30225,ENSG00000132517,"GPCR42,GPR172B,PAR2,RBFVD,RFT1,RFVT1,hRFT1,huPAR-2"
1500,GENE ID:64333,ARHGAP9,RGL1,NCBI,HGNC:14130,ENSG00000123329,"10C,RGL1"
1501,GENE ID:400966,RGPD1,RGP1,NCBI,HGNC:32414,ENSG00000187627,"RGP1,RGPD2,RanBP2L2,ranBP2L6"
1503,GENE ID:266747,RGL4,RGR,NCBI,HGNC:31911,ENSG00000159496,Rgr
1504,GENE ID:64407,RGS18,RGS13,NCBI,HGNC:14261,ENSG00000150681,RGS13
1505,GENE ID:388531,RGS9BP,RGS9,NCBI,HGNC:30304,ENSG00000186326,"PERRS,PERRS2,R9AP,RGS9"
1506,GENE ID:6008,RHEBP1,RHEB,NCBI,HGNC:10010,,"RHEB,RHEB1"
1507,GENE ID:29984,RHOD,RHO,NCBI,HGNC:670,ENSG00000173156,"ARHD,RHOHP1,RHOM,Rho"
1508,GENE ID:55791,LRIF1,RIF1,NCBI,HGNC:30299,ENSG00000121931,"C1orf103,FSHD3,HBiX1,RIF1"
1509,GENE ID:11172,INSL6,RIF1,NCBI,HGNC:6089,ENSG00000120210,RIF1
1510,GENE ID:144165,PRICKLE1,RILP,NCBI,HGNC:17019,ENSG00000139174,"EPM1B,RILP"
1512,GENE ID:3640,INSL3,RLF,NCBI,HGNC:6086,ENSG00000248099,"RLF,RLNL,ley-I-L"
1513,GENE ID:106631781,RNA18SN1,RNA18S4,NCBI,HGNC:53515,,RNA18S4
1514,GENE ID:100008588,RNA18SN5,RNA18S5,NCBI,HGNC:53531,,"RN18S1,RNA18S5"
1515,GENE ID:109864273,RNA18SN4,RNA18S5,NCBI,HGNC:53528,,"RN18S1,RNA18S5"
1516,GENE ID:106632264,RNA28SN1,RNA28S4,NCBI,HGNC:53516,,RNA28S4
1517,GENE ID:109864272,RNA28SN4,RNA28S5,NCBI,HGNC:53527,,"RN28S1,RNA28S5"
1518,GENE ID:100008589,RNA28SN5,RNA28S5,NCBI,HGNC:53532,,"RN28S1,RNA28S5"
1519,GENE ID:106631777,RNA45SN1,RNA45S4,NCBI,HGNC:53514,,RNA45S4
1520,GENE ID:100861532,RNA45SN5,RNA45S5,NCBI,HGNC:53530,,RNA45S5
1521,GENE ID:109864271,RNA45SN4,RNA45S5,NCBI,HGNC:53526,,RNA45S5
1522,GENE ID:106632260,RNA5-8SN1,RNA5-8S4,NCBI,HGNC:53517,ENSG00000278189,RNA5-8S4
1523,GENE ID:100008587,RNA5-8SN5,RNA5-8S5,NCBI,HGNC:53533,,"RN5-8S1,RNA5-8S5"
1524,GENE ID:109864274,RNA5-8SN4,RNA5-8S5,NCBI,HGNC:53529,,"RN5-8S1,RNA5-8S5"
1525,GENE ID:283,ANG,RNASE4,NCBI,HGNC:483,ENSG00000214274,"ALS9,HEL168,RAA1,RNASE4,RNASE5"
1526,GENE ID:338879,RNASE10,RNASE9,NCBI,HGNC:19275,ENSG00000182545,"RAH1,RNASE9"
1527,GENE ID:284203,RNASEH1P1,RNASEH1,NCBI,HGNC:10049,ENSG00000265790,"RNASEH1,RNASEH1P,RNH1"
1529,GENE ID:246243,RNASEH1,RNH1,NCBI,HGNC:18466,ENSG00000171865,"H1RNA,PEOB2,RNH1"
1530,GENE ID:4929,NR4A2,RNR1,NCBI,HGNC:7981,ENSG00000153234,"HZF-3,IDLDP,NOT,NURR1,RNR1,TINUR"
1531,GENE ID:26864,RNVU1-7,RNU1-6P,NCBI,HGNC:37500,ENSG00000206585,"RNU1-26P,RNU1-6,RNU1-6P,RNU1-9,RNU1-9P,RNVU1-9,vU1.7,vU1.9"
1532,GENE ID:26865,RNU1-27P,RNU1-7P,NCBI,HGNC:37497,ENSG00000206596,"RNU1-7,RNU1-7P"
1533,GENE ID:26866,RNU1-28P,RNU1-8P,NCBI,HGNC:37498,ENSG00000206588,"RNU1-8,RNU1-8P"
1534,GENE ID:26823,RNU12-2P,RNU12,NCBI,HGNC:10109,ENSG00000201659,"RNU12,RNU12P,U12"
1535,GENE ID:106480391,RNU6-1341P,RNU6-373P,NCBI,HGNC:56863,,RNU6-373P
1536,GENE ID:100873741,RNU6-26P,RNU6-8,NCBI,HGNC:34252,ENSG00000206712,"RNU6-26,RNU6-8"
1538,GENE ID:6095,RORA,ROR1,NCBI,HGNC:10258,ENSG00000069667,"IDDECA,NR1F1,ROR1,ROR2,ROR3,RORa1,RORalpha,RZR-ALPHA,RZRA"
1540,GENE ID:128385376,TMEM184B-AS1,RP1,NCBI,HGNC:56716,ENSG00000235246,RP1
1541,GENE ID:8859,WHR1,RP1,NCBI,HGNC:11398,ENSG00000204344,"D6S60,D6S60E,G11,HLA-RP1,RP1,STK19,TWH19"
1542,GENE ID:10982,MAPRE2,RP1,NCBI,HGNC:6891,ENSG00000166974,"CSCSC2,EB1,EB2,RP1"
1543,GENE ID:373159,WHR1B,RP2,NCBI,HGNC:21668,,"RP2,STK19B,STK19P,bPG116M5.10"
1544,GENE ID:390916,NUDT19,RP2,NCBI,HGNC:32036,ENSG00000213965,RP2
1545,GENE ID:25885,POLR1A,RPA1,NCBI,HGNC:17264,ENSG00000068654,"A190,AFDCIN,HLD27,RPA1,RPA190,RPA194,RPO1-4,RPO14"
1546,GENE ID:84172,POLR1B,RPA2,NCBI,HGNC:20454,ENSG00000125630,"A135,RPA135,RPA2,Rpo1-2,TCS4"
1547,GENE ID:221692,PHACTR1,RPEL1,NCBI,HGNC:20990,ENSG00000112137,"DEE70,EIEE70,RPEL,RPEL1,dJ257A7.2"
1548,GENE ID:4734,NEDD4,RPF1,NCBI,HGNC:7727,ENSG00000069869,"NEDD4-1,RPF1"
1549,GENE ID:6138,RPL15,RPL10,NCBI,HGNC:10306,ENSG00000174748,"DBA12,EC45,L15,RPL10,RPLY10,RPYL10,eL15"
1550,GENE ID:28998,MRPL13,RPL13,NCBI,HGNC:14278,ENSG00000172172,"L13,L13A,L13mt,RPL13,RPML13,uL13m"
1551,GENE ID:100526842,RPL17-C18orf32,RPL17,NCBI,HGNC:44661,ENSG00000215472,"PD-1,RPL17"
1552,GENE ID:9349,RPL23,RPL17,NCBI,HGNC:10316,ENSG00000125691,"L23,rpL17,uL14"
1553,GENE ID:6150,MRPL23,RPL23,NCBI,HGNC:10322,ENSG00000214026,"L23MRP,RPL23,RPL23L,uL23m"
1554,GENE ID:6139,RPL17,RPL23,NCBI,HGNC:10307,ENSG00000265681,"L17,PD-1,RPL23,uL22"
1555,GENE ID:51187,RSL24D1,RPL24,NCBI,HGNC:18479,ENSG00000137876,"C15orf15,HRP-L30-iso,L30,RLP24,RPL24,RPL24L,TVAS3"
1556,GENE ID:387101,RPL29P4,RPL29P3,NCBI,HGNC:21482,,"RPL29P3,RPL29_6_745,bA632C17A.1"
1557,GENE ID:6166,RPL36AL,RPL36A,NCBI,HGNC:10346,ENSG00000165502,"RPL36A,RPL36AP42,RPL36A_18_1363"
1558,GENE ID:161406,RPL7AP10,RPL7A,NCBI,HGNC:32433,ENSG00000240522,"RPL7AP3,RPL7AP68,RPL7A_31_1637,rpL7a"
1559,GENE ID:441642,RPL7AP9,RPL7A,NCBI,HGNC:32398,ENSG00000213272,"RPL7AP59,RPL7A_24_1258,rpL7a"
1561,GENE ID:5708,PSMD2,RPN1,NCBI,HGNC:9559,ENSG00000175166,"P97,RPN1,S2,TRAP2"
1562,GENE ID:5707,PSMD1,RPN2,NCBI,HGNC:9554,ENSG00000173692,"P112,Rpn2,S1"
1563,GENE ID:6183,MRPS12,RPS12,NCBI,HGNC:10380,ENSG00000128626,"MPR-S12,MT-RPS12,RPMS12,RPS12,RPSM12,uS12m"
1564,GENE ID:100131863,RPS18P5,RPS18,NCBI,HGNC:36287,ENSG00000242299,"RPS18,RPS18_1_389"
1565,GENE ID:400156,RPS26P47,RPS26,NCBI,HGNC:36368,,"RPS26,RPS26L,RPS26_24_1332"
1566,GENE ID:389472,RPS26P32,RPS26,NCBI,HGNC:35753,,"RPS26,RPS26_13_792"
1567,GENE ID:23076,RRP1B,RRP1,NCBI,HGNC:23818,ENSG00000160208,"KIAA0179,NNP1L,Nnp1,PPP1R136,RRP1"
1568,GENE ID:6248,RSC1A1,RS1,NCBI,HGNC:10458,ENSG00000215695,RS1
1569,GENE ID:79443,FYCO1,RUFY3,NCBI,HGNC:14673,ENSG00000163820,"CATC2,CTRCT18,RUFY3,ZFYVE7"
1570,GENE ID:647009,RWDD4P2,RWDD4,NCBI,HGNC:23754,,"FAM28A,FAM28CP,RWDD4,RWDD4A"
1571,GENE ID:729659,S100A11P1,S100A14,NCBI,HGNC:10491,,"S100A11P,S100A14"
1572,GENE ID:388697,HRNR,S100A16,NCBI,HGNC:20846,ENSG00000197915,"FLG3,S100A16,S100a18"
1573,GENE ID:6289,SAA2,SAA1,NCBI,HGNC:10514,ENSG00000134339,"SAA,SAA1"
1574,GENE ID:6288,SAA1,SAA2,NCBI,HGNC:10513,ENSG00000173432,"PIG4,SAA,SAA2,TP53I4"
1575,GENE ID:1755,DMBT1,SAG,NCBI,HGNC:2926,ENSG00000187908,"GP340,SAG,SALSA,muclin"
1576,GENE ID:9616,RNF7,SAG,NCBI,HGNC:10070,ENSG00000114125,"CKBBP1,ROC2,SAG,rbx2"
1577,GENE ID:23450,SF3B3,SAP130,NCBI,HGNC:10770,ENSG00000189091,"RSE1,SAP130,SF3b130,STAF130"
1578,GENE ID:10861,SLC26A1,SAT1,NCBI,HGNC:10993,ENSG00000145217,"CAON,CAON1,EDM4,HYSULF,SAT-1,SAT1"
1580,GENE ID:54407,SLC38A2,SAT2,NCBI,HGNC:13448,ENSG00000134294,"ATA2,PRO1068,SAT2,SNAT2"
1581,GENE ID:9167,COX7A2L,SCAF1,NCBI,HGNC:2289,ENSG00000115944,"COX7AR,COX7RP,EB1,SCAF1,SCAFI,SIG81"
1582,GENE ID:9047,SH2D2A,SCAP,NCBI,HGNC:10821,ENSG00000027869,"F2771,SCAP,TSAD,VRAP"
1583,GENE ID:103091864,SNHG22,SCARNA17,NCBI,HGNC:50285,ENSG00000267322,"SCARNA17,SCARNA17HG"
1584,GENE ID:4221,MEN1,SCG2,NCBI,HGNC:7010,ENSG00000133895,"MEAI,SCG2"
1585,GENE ID:653486,SCGB1C2,SCGB1C1,NCBI,HGNC:51242,ENSG00000268320,SCGB1C1
1586,GENE ID:4810,NHS,SCML1,NCBI,HGNC:7820,ENSG00000188158,"CTRCT40,CXN,SCML1"
1587,GENE ID:100534012,TNFAIP8L2-SCNM1,SCNM1,NCBI,,ENSG00000163156,SCNM1
1588,GENE ID:10388,SYCP2,SCP2,NCBI,HGNC:11490,ENSG00000196074,"SCP-2,SCP2,SPGF1"
1589,GENE ID:10106,CTDSP2,SCP2,NCBI,HGNC:17077,ENSG00000175215,"OS4,PSR2,SCP2"
1590,GENE ID:2317,FLNB,SCT,NCBI,HGNC:3755,ENSG00000136068,"ABP-278,ABP-280,AOI,FH1,FLN-B,FLN1L,LRS1,SCT,TABP,TAP"
1591,GENE ID:6357,CCL13,SCYL1,NCBI,HGNC:10611,ENSG00000181374,"CKb10,MCP-4,NCC-1,NCC1,SCYA13,SCYL1"
1592,GENE ID:6358,CCL14,SCYL2,NCBI,HGNC:10612,ENSG00000276409,"CC-1,CC-3,CKB1,HCC-1,HCC-1(1-74),HCC-1/HCC-3,HCC-3,MCIF,NCC-2,NCC2,SCYA14,SCYL2,SY14"
1593,GENE ID:6359,CCL15,SCYL3,NCBI,HGNC:10613,ENSG00000275718,"HCC-2,HMRP-2B,LKN-1,LKN1,MIP-1 delta,MIP-1D,MIP-5,MRP-2B,NCC-3,NCC3,SCYA15,SCYL3,SY15"
1594,GENE ID:642502,SDHCP5,SDHC,NCBI,HGNC:57039,,"CYB560,CYBL,QPs-1,QPs1,SDH3,SDHC"
1595,GENE ID:51119,SBDS,SDS,NCBI,HGNC:19440,ENSG00000126524,"CGI-97,SDO1,SDS,SWDS"
1596,GENE ID:4486,MST1R,SEA,NCBI,HGNC:7381,ENSG00000164078,"CD136,CDw136,NPCA3,PTK8,RON,SEA,p185-Ron"
1598,GENE ID:6414,SELENOP,SELP,NCBI,HGNC:10751,ENSG00000250722,"SELP,SEPP,SEPP1,SeP"
1599,GENE ID:7341,SUMO1,SENP2,NCBI,HGNC:12502,ENSG00000116030,"DAP1,GMP1,OFC10,PIC1,SENP2,SMT3,SMT3C,SMT3H3,UBL1"
1600,GENE ID:327657,SERPINA9,SERPINA11,NCBI,HGNC:15995,ENSG00000170054,"GCET1,SERPINA11,SERPINA11b"
1601,GENE ID:11029,SERPINB8P1,SERPINB11,NCBI,HGNC:8953,ENSG00000217707,"PI8L1,SERPINB11,SERPINBP1"
1602,GENE ID:2516,NR5A1,SF1,NCBI,HGNC:7983,ENSG00000136931,"AD4BP,ELP,FTZ1,FTZF1,POF7,SF-1,SF1,SPGF8,SRXX4,SRXY3,hSF-1"
1603,GENE ID:10992,SF3B2,SF3B1,NCBI,HGNC:10769,ENSG00000087365,"CFM,Cus1,HFM,SAP145,SF3B145,SF3b1,SF3b150"
1604,GENE ID:25996,REXO2,SFN,NCBI,HGNC:17851,ENSG00000076043,"CGI-114,REX2,RFN,SFN"
1605,GENE ID:654780,ADAD2-AS1,SFPQ,NCBI,HGNC:58422,ENSG00000250685,SFPQ
1606,GENE ID:23678,SGK3,SGK2,NCBI,HGNC:10812,ENSG00000104205,"CISK,SGK2,SGKL"
1607,GENE ID:6451,SH3BGRL,SH3BGR,NCBI,HGNC:10823,ENSG00000131171,"HEL-S-115,SH3BGR"
1608,GENE ID:100874198,SHANK2-AS1,SHANK2-AS2,NCBI,HGNC:40014,ENSG00000226627,SHANK2-AS2
1609,GENE ID:80006,TRAPPC13,SHLD3,NCBI,HGNC:25828,ENSG00000113597,"C5orf44,SHLD3"
1610,GENE ID:6490,PMEL,SI,NCBI,HGNC:10880,ENSG00000185664,"D12S53E,HMB-45,HMB45,ME20,ME20-M,ME20M,P1,P100,PMEL17,SI,SIL,SILV,gp100"
1611,GENE ID:89858,SIGLEC12,SIGLECL1,NCBI,HGNC:15482,ENSG00000254521,"S2V,SIGLECL1,SLG,Siglec-XII"
1612,GENE ID:55423,SIRPG,SIRPB2,NCBI,HGNC:15757,ENSG00000089012,"CD172g,SIRP-B2,SIRPB2,SIRPgamma,bA77C3.1"
1613,GENE ID:54716,SLC6A20,SIT1,NCBI,HGNC:30927,ENSG00000163817,"IMINO,SIT1,XT3,Xtrp3"
1614,GENE ID:8409,UXT,SKP2,NCBI,HGNC:12641,ENSG00000126756,"ART-27,SKP2,STAP1"
1615,GENE ID:51091,SEPSECS,SLA,NCBI,HGNC:30605,ENSG00000109618,"LP,PCH2D,SLA,SLA-p35,SLA/LP,SecS"
1616,GENE ID:101410535,LAMTOR5-AS1,SLC16A4-AS1,NCBI,HGNC:40823,ENSG00000224699,SLC16A4-AS1
1617,GENE ID:6569,SLC34A1,SLC17A2,NCBI,HGNC:11019,ENSG00000131183,"FRTS2,HCINF2,NAPI-3,NPHLOP1,NPT2,NPTIIa,SLC11,SLC17A2"
1618,GENE ID:9962,SLC23A2,SLC23A1,NCBI,HGNC:10973,ENSG00000089057,"NBTL1,SLC23A1,SVCT2,YSPL2"
1619,GENE ID:9963,SLC23A1,SLC23A2,NCBI,HGNC:10974,ENSG00000170482,"SLC23A2,SVCT1,YSPL3"
1620,GENE ID:123041,SLC24A4,SLC24A2,NCBI,HGNC:10978,ENSG00000140090,"AI2A5,NCKX4,SHEP6,SLC24A2"
1621,GENE ID:8671,SLC4A4,SLC4A5,NCBI,HGNC:11030,ENSG00000080493,"HNBC1,KNBC,NBC1,NBC2,NBCe1,NBCe1-A,PRTAO,SLC4A5,hhNMC,kNBC1,pNBC"
1623,GENE ID:84679,SLC9A7,SLC9A6,NCBI,HGNC:17123,ENSG00000065923,"MRX108,NHE-7,NHE7,SLC9A6"
1624,GENE ID:6586,SLIT3,SLIT1,NCBI,HGNC:11087,ENSG00000184347,"MEGF5,SLIL2,SLIT1,Slit-3,slit2"
1626,GENE ID:6585,SLIT1,SLIT3,NCBI,HGNC:11085,ENSG00000187122,"MEGF4,SLIL1,SLIT-1,SLIT3"
1627,GENE ID:2534,FYN,SLK,NCBI,HGNC:4037,ENSG00000010810,"SLK,SYN,p59-FYN"
1628,GENE ID:57683,ZDBF2,SLX9,NCBI,HGNC:29313,ENSG00000204186,Slx9
1629,GENE ID:2617,GARS1,SMAD1,NCBI,HGNC:4162,ENSG00000106105,"CMT2D,DSMAV,GARS,GlyRS,HMN5,HMN5A,HMND5,SMAD1,SMAJI"
1630,GENE ID:55898,UNC45A,SMAP1,NCBI,HGNC:30594,ENSG00000140553,"GC-UNC45,GCUNC-45,GCUNC45,IRO039700,OOHE,SMAP-1,SMAP1,UNC-45A"
1631,GENE ID:64094,SMOC2,SMAP2,NCBI,HGNC:20323,ENSG00000112562,"DTDP1,MST117,MSTP117,MSTP140,SMAP2,bA270C4A.1,bA37D8.1,dJ421D16.1"
1632,GENE ID:10902,BRD8,SMAP2,NCBI,HGNC:19874,ENSG00000112983,"SMAP,SMAP2,p120"
1633,GENE ID:83452,RAB33B,SMC2,NCBI,HGNC:16075,ENSG00000172007,SMC2
1634,GENE ID:100507244,MAMDC2-AS1,SMC5-DT,NCBI,HGNC:48719,ENSG00000204706,SMC5-DT
1635,GENE ID:644596,SMIM10L2B,SMIM10L2A,NCBI,HGNC:34500,ENSG00000196972,"LINC00086,LINC00087,NCRNA00086,NCRNA00087,SMIM10L2A"
1636,GENE ID:399668,SMIM10L2A,SMIM10L2B,NCBI,HGNC:34499,ENSG00000178947,"LED,LINC00086,LINC00087,LINC0086,NCRNA00086,NCRNA00087,SMIM10L2B"
1637,GENE ID:84792,FAM220A,SMIM10L3,NCBI,HGNC:22422,ENSG00000178397,"ACPIN1,C7orf70,SIPAR,SMIM10L3"
1638,GENE ID:50649,ARHGEF4,SMIM39,NCBI,HGNC:684,ENSG00000136002,"ASEF,ASEF1,GEF4,SMIM39,STM6"
1639,GENE ID:1616,DAXX,SMIM40,NCBI,HGNC:2681,ENSG00000204209,"BING2,DAP6,EAP1,SMIM40"
1640,GENE ID:54498,SMOX,SMO,NCBI,HGNC:15862,ENSG00000088826,"C20orf16,PAO,PAO-1,PAO1,PAOH,PAOH1,SMO"
1641,GENE ID:10743,RAI1,SMS,NCBI,HGNC:9834,ENSG00000108557,"SMCR,SMS"
1642,GENE ID:677836,SNORA58,SNORA58B,NCBI,HGNC:32652,,"ACA58,SNORA58B"
1643,GENE ID:100036566,SNORD115-45,SNORD115-48,NCBI,HGNC:33064,,"HBII-52-45,SNORD115-48"
1645,GENE ID:6633,SNRPD2,SNRPD1,NCBI,HGNC:11159,ENSG00000125743,"SMD2,SNRPD1,Sm-D2"
1646,GENE ID:6047,RNF4,SNURF,NCBI,HGNC:10067,ENSG00000063978,"RES4-26,SLX5,SNURF"
1647,GENE ID:257364,SNX33,SNX30,NCBI,HGNC:28468,ENSG00000173548,"SH3PX3,SH3PXD3C,SNX30"
1648,GENE ID:9306,SOCS6,SOCS4,NCBI,HGNC:16833,ENSG00000170677,"CIS-4,CIS4,HSPC060,SOCS-4,SOCS-6,SOCS4,SSI4,STAI4,STATI4"
1649,GENE ID:122809,SOCS4,SOCS7,NCBI,HGNC:19392,ENSG00000180008,SOCS7
1650,GENE ID:100129518,SOD2-OT1,SOD2,NCBI,HGNC:53445,ENSG00000285427,SOD2
1651,GENE ID:100526761,CCDC169-SOHLH2,SOHLH2,NCBI,HGNC:38866,ENSG00000250709,"C13orf38-SOHLH2,SOHLH2,TEB1"
1653,GENE ID:199699,DAND5,SP1,NCBI,HGNC:26780,ENSG00000179284,"CER2,CERL2,CKTSF1B3,COCO,CRL2,DANTE,GREM3,HTX13,SP1"
1654,GENE ID:5376,PMP22,SP110,NCBI,HGNC:9118,ENSG00000109099,"CIDP,CMT1A,CMT1E,DSS,GAS-3,GAS3,HMSNIA,HNPP,Sp110"
1655,GENE ID:100506325,SP2-AS1,SP2-DT,NCBI,HGNC:51341,ENSG00000234494,SP2-DT
1656,GENE ID:6440,SFTPC,SP5,NCBI,HGNC:10802,ENSG00000168484,"BRICD6,PSP-C,SFTP2,SMDP2,SP-C,SP5"
1657,GENE ID:81628,TSC22D4,SPACDR,NCBI,HGNC:21696,ENSG00000166925,"SPACDR,THG-1,THG1,TILZ2"
1658,GENE ID:10407,SPAG11B,SPAG11A,NCBI,HGNC:14534,ENSG00000164871,"EDDM2B,EP2,EP2C,EP2D,HE2,HE2C,SPAG11,SPAG11A"
1659,GENE ID:728712,SPANXA2,SPANXC,NCBI,HGNC:14328,ENSG00000203926,"CT11.1,CT11.3,SPANX,SPANX-A,SPANX-C,SPANXA,SPANXC"
1660,GENE ID:64648,SPANXD,SPANXC,NCBI,HGNC:14332,ENSG00000196406,"CT11.3,CT11.4,SPANX-C,SPANX-D,SPANX-E,SPANXC,SPANXE,dJ171K16.1"
1661,GENE ID:441452,SPATA31C1,SPATA31C2,NCBI,HGNC:27846,ENSG00000230246,"FAM75C1,SPATA31C2"
1662,GENE ID:389761,SPATA31D4,SPATA31D3,NCBI,HGNC:38601,ENSG00000189357,"FAM75D3,FAM75D4,SPATA31D3"
1663,GENE ID:221409,SPATS1,SPATA8,NCBI,HGNC:22957,ENSG00000249481,"DDIP,SPATA8,SRSP1"
1664,GENE ID:641776,SPDYE14,SPDYE13,NCBI,HGNC:51510,ENSG00000286137,"SPDYE13,SPDYE14P"
1665,GENE ID:387778,SPDYC,SPDYE4,NCBI,HGNC:32681,ENSG00000204710,"RINGOC,Ringo2,SPDYE4"
1666,GENE ID:728524,SPDYE8,SPDYE9,NCBI,HGNC:33771,ENSG00000273520,"SPDYE8P,SPDYE9"
1667,GENE ID:64783,RBM15,SPEN,NCBI,HGNC:14959,ENSG00000162775,"OTT,OTT1,SPEN"
1669,GENE ID:391253,SPINT4,SPINT3,NCBI,HGNC:16130,ENSG00000149651,"C20orf137,SPINT3,dJ601O1.1"
1670,GENE ID:84687,PPP1R9B,SPN,NCBI,HGNC:9298,ENSG00000108819,"PPP1R6,PPP1R9,SPINO,Spn"
1671,GENE ID:10522,DEAF1,SPN,NCBI,HGNC:14677,ENSG00000177030,"MRD24,NEDHELS,NUDR,SPN,VSVS,ZMYND5"
1672,GENE ID:30827,CXXC1,SPP1,NCBI,HGNC:24343,ENSG00000154832,"2410002I16Rik,5830420C16Rik,CFP1,CGBP,HsT2645,PCCX1,PHF18,SPP1,ZCGPC1,hCGBP"
1673,GENE ID:130367,SGPP2,SPP2,NCBI,HGNC:19953,ENSG00000163082,"SPP2,SPPase2"
1674,GENE ID:27238,GPKOW,SPP2,NCBI,HGNC:30677,ENSG00000068394,"GPATC5,GPATCH5,Mos2,Spp2,T54"
1675,GENE ID:6869,TACR1,SPR,NCBI,HGNC:11526,ENSG00000115353,"NK1R,NKIR,SPR,TAC1R"
1676,GENE ID:105374640,SPTBN1-AS1,SPTBN1-AS2,NCBI,HGNC:40562,,SPTBN1-AS2
1677,GENE ID:6662,SOX9,SRA1,NCBI,HGNC:11204,ENSG00000125398,"CMD1,CMPD1,ENH13,SRA1,SRXX2,SRXY10,TES,TESCO"
1678,GENE ID:58506,SCAF1,SRA1,NCBI,HGNC:30403,ENSG00000126461,SRA1
1679,GENE ID:23191,CYFIP1,SRA1,NCBI,HGNC:13759,ENSG00000273749,"P140SRA-1,SHYC,SRA-1,SRA1"
1680,GENE ID:10523,CHERP,SRA1,NCBI,HGNC:16930,ENSG00000085872,"DAN16,SCAF6,SRA1"
1681,GENE ID:9901,SRGAP3,SRGAP2,NCBI,HGNC:19744,ENSG00000196220,"ARHGAP14,MEGAP,SRGAP2,WRP"
1682,GENE ID:23380,SRGAP2,SRGAP3,NCBI,HGNC:19751,ENSG00000266028,"ARHGAP34,FNBP2,SRGAP2A,SRGAP3"
1683,GENE ID:6725,SRMS,SRM,NCBI,HGNC:11298,ENSG00000125508,"C20orf148,PTK70,SRM,dJ697K14.1"
1684,GENE ID:653226,SRP9P1,SRP9,NCBI,HGNC:23402,,"SRP9,SRP9L1"
1685,GENE ID:29967,LRP12,ST7,NCBI,HGNC:31708,ENSG00000147650,"ALS28,MIG13A,ST7"
1686,GENE ID:93655,ST7-OT3,ST7,NCBI,HGNC:16045,ENSG00000004866,"NCRNA00026,ST7,ST7OT3"
1687,GENE ID:56937,PMEPA1,STAG1,NCBI,HGNC:14107,ENSG00000124225,"STAG1,TMEPAI"
1688,GENE ID:442582,STAG3L2,STAG3L1,NCBI,HGNC:33886,,"STAG3L1,STAG3L2P,STAG3L3"
1689,GENE ID:442578,STAG3L3,STAG3L1,NCBI,HGNC:33845,ENSG00000290832,"STAG3L1,STAG3L2,STAG3L3P"
1691,GENE ID:54441,STAG3L1,STAG3L2,NCBI,HGNC:33852,ENSG00000290951,"STAG3L1P,STAG3L2,STAG3L3"
