ENSG_ID,NCBI_ID,HGNC_ID,alias_symbol,primary_gene_symbol
ENSG00000223703,,HGNC:55896,,IGSF3P2
ENSG00000223705,GENE ID:155400,HGNC:19146,"NSUN5B,WBSCR20B",NSUN5P1
ENSG00000223707,,HGNC:51532,,SFR1P2
ENSG00000223709,,HGNC:43975,,TRIM64EP
ENSG00000223710,,HGNC:2414,CRYGGP1,CRYGGP
ENSG00000223714,,HGNC:53966,,LINC02601
ENSG00000223715,,HGNC:49639,,LINC01208
ENSG00000223717,,HGNC:39337,,DNAJA1P1
ENSG00000223718,,HGNC:36093,,RPL15P11
ENSG00000223719,,HGNC:56392,,YWHAQP10
ENSG00000223721,,HGNC:39172,,UQCRFS1P2
ENSG00000223723,,HGNC:54930,,TFDP1P2
ENSG00000223724,,HGNC:9809,HRAD17P2,RAD17P2
ENSG00000223725,,HGNC:54063,,MYOSLID-AS1
ENSG00000223729,,HGNC:53140,ENST00000417135,LINC02247
ENSG00000223730,,HGNC:36065,,RPL6P28
ENSG00000223731,GENE ID:100130302,HGNC:30773,"FAM48B1,SPT20L",SUPT20HL1
ENSG00000223733,,HGNC:36624,,RPL18AP14
ENSG00000223734,,HGNC:54382,,LAPTM4A-DT
ENSG00000223735,,HGNC:14706,,OR51B3P
ENSG00000223738,,HGNC:32539,,HSP90AB5P
ENSG00000223739,,HGNC:35640,,RPS15AP15
ENSG00000223741,,HGNC:9562,"PSMD15,PSMD4P",PSMD4P1
ENSG00000223744,,HGNC:23892,,RBMY2GP
ENSG00000223745,,HGNC:52262,ENST00000440778.1,CCDC18-AS1
ENSG00000223746,,HGNC:49171,TCEB1P30,ELOCP30
ENSG00000223747,GENE ID:102060414,HGNC:39752,,C4B-AS1
ENSG00000223749,,HGNC:28258,"H19X,MGC16121",MIR503HG
ENSG00000223750,,HGNC:49209,,SIRPB3P
ENSG00000223752,GENE ID:79969,HGNC:21186,"C6ORF134,EM:AB023049.7,FLJ13158,MEC17",ATAT1
ENSG00000223756,,HGNC:12384,,TSSC2
ENSG00000223757,GENE ID:80737,HGNC:13939,"C6ORF27,G7C,NG37",VWA7
ENSG00000223760,,HGNC:44130,"CCDC74B-AS1,MED15P2",MED15P9
ENSG00000223764,GENE ID:100130417,HGNC:53933,AL645608.1,LINC02593
ENSG00000223765,,HGNC:52257,,LINC01626
ENSG00000223766,GENE ID:80742,HGNC:21149,"CAT56,EM:AB014077.1,EM:AB023052.2",PRR3
ENSG00000223767,GENE ID:6048,HGNC:10068,"G16,NG2,RING5,RMA1",RNF5
ENSG00000223768,GENE ID:642852,HGNC:16420,"LVBU,NCRNA00205",LINC00205
ENSG00000223769,,HGNC:13982,"DJ994E9.1,RPS17P",RPS17P1
ENSG00000223770,GENE ID:101927356,HGNC:40120,,CACNA2D1-AS1
ENSG00000223771,,HGNC:13985,"DJ271M21,SMT3BP,SMT3H2P,SUMO2P",SUMO2P1
ENSG00000223772,,HGNC:37978,,GEMIN8P3
ENSG00000223773,,HGNC:7083,"CD99L1,CXYORF12,MIC2R,NCRNA00103",CD99P1
ENSG00000223775,GENE ID:28973,HGNC:14516,"C6ORF14,HSPC183,MRPS18-2,MS40,PTD017",MRPS18B
ENSG00000223776,GENE ID:100287902,HGNC:40340,,LGALS8-AS1
ENSG00000223777,,HGNC:37026,,RPL29P8
ENSG00000223782,,HGNC:39705,,RPS21P8
ENSG00000223783,,HGNC:52813,,LINC01983
ENSG00000223784,GENE ID:100507127,HGNC:53170,PARROT,LINP1
ENSG00000223788,,HGNC:14021,"DIS3L2P,FAM6B",DIS3L2P1
ENSG00000223791,,HGNC:40598,,UBE2E1-AS1
ENSG00000223793,"GENE ID:3117,GENE ID:3118",HGNC:4943,HLA-DXA,HLA-DQA2
ENSG00000223794,,HGNC:39083,,COX5BP8
ENSG00000223799,,HGNC:44303,"IFNAR2-AS1,IL10RB-AS1",IL10RB-DT
ENSG00000223802,GENE ID:10715,HGNC:14253,"LAG1,LASS1,UOG1",CERS1
ENSG00000223803,,HGNC:36692,,RPS20P14
ENSG00000223806,GENE ID:400866,HGNC:1265,"C21ORF24,NCRNA00114",LINC00114
ENSG00000223807,,HGNC:51443,,BOLA3P4
ENSG00000223810,,HGNC:33380,,KRT8P28
ENSG00000223812,,HGNC:52874,"LINCR-0002,RP11-197K6.1",PYDC2-AS1
ENSG00000223813,,HGNC:55866,AC007255.8,PRR15-DT
ENSG00000223815,,HGNC:39916,,DIAPH3-AS2
ENSG00000223816,,HGNC:49465,IGKV1/OR2-2,IGKV1OR2-2
ENSG00000223817,,HGNC:31433,"BA327E2.3,C10ORF106,NCRNA00223",CDH23-AS1
ENSG00000223819,,HGNC:53713,,PPIAP89
ENSG00000223820,,HGNC:28560,"CFLP1,MGC35136",CFL1P1
ENSG00000223822,,HGNC:3191,EEF1A1P,EEF1A1P1
ENSG00000223823,GENE ID:254099,HGNC:50551,,LINC01342
ENSG00000223824,,HGNC:54602,,TERF1P6
ENSG00000223825,,HGNC:43869,,DAZAP2P1
ENSG00000223826,,HGNC:52689,,LINC01870
ENSG00000223827,GENE ID:111082993,HGNC:39760,TCONS_00011283,LINC02569
ENSG00000223828,,HGNC:43884,,BANF1P4
ENSG00000223833,GENE ID:259197,HGNC:19077,"1C7,CD337,LY117,NKP30",NCR3
ENSG00000223839,,HGNC:32318,DKFZP686P0734,FAM95B1
ENSG00000223840,,HGNC:31338,"EM:AB023053.1,TRIM26P,TRIM26P1",TRIM26BP
ENSG00000223843,,HGNC:39999,CITF22-123F2.1,EFCAB6-AS1
ENSG00000223845,,HGNC:37360,,VN1R40P
ENSG00000223850,GENE ID:103752554,HGNC:32684,"LNCUSMYCN,MYCNUN",MYCNUT
ENSG00000223851,,HGNC:9624,EM:AB023049.6,PTMAP1
ENSG00000223852,GENE ID:346171,HGNC:18791,"BA145L22,BA145L22.2,C6ORF40,ZNF698",ZFP57
ENSG00000223853,,HGNC:8256,"HS271M21,HS6M1-13,OR2H5",OR2H5P
ENSG00000223855,GENE ID:441307,HGNC:55865,HRAT92,PDGFA-DT
ENSG00000223856,,HGNC:38106,,RAB9AP2
ENSG00000223858,GENE ID:346171,HGNC:18791,"BA145L22,BA145L22.2,C6ORF40,ZNF698",ZFP57
ENSG00000223860,,HGNC:33449,OTTHUMG00000130506,MCCD1P1
ENSG00000223863,GENE ID:105374774,HGNC:52597,,LINC01805
ENSG00000223864,,HGNC:7921,,NPM1P19
ENSG00000223865,GENE ID:3115,HGNC:4940,HLA-DP1B,HLA-DPB1
ENSG00000223873,,HGNC:51568,,SAP18P2
ENSG00000223874,,HGNC:52740,LINC01921,TESHL
ENSG00000223875,,HGNC:40004,BCL8C,NBEAP3
ENSG00000223876,,HGNC:23740,BA108M11.3,RPS27P1
ENSG00000223877,,HGNC:35628,,RPS8P10
ENSG00000223878,,HGNC:53677,,PPIAP53
ENSG00000223880,,HGNC:49121,,LINC01078
ENSG00000223882,GENE ID:100873982,HGNC:40055,,ABCC5-AS1
ENSG00000223883,GENE ID:105378785,HGNC:52495,,LINC01707
ENSG00000223885,GENE ID:441314,HGNC:32261,FAM90A13P,FAM90A13
ENSG00000223887,GENE ID:80742,HGNC:21149,"CAT56,EM:AB014077.1,EM:AB023052.2",PRR3
ENSG00000223891,GENE ID:100505783,HGNC:48585,OSER1-AS1,OSER1-DT
ENSG00000223893,,HGNC:50779,,GNL2P1
ENSG00000223894,,HGNC:4939,HLA-DP2A,HLA-DPA2
ENSG00000223896,,HGNC:37997,,CCNJP2
ENSG00000223898,GENE ID:26531,HGNC:8176,"HS6M1-18,OR11A2",OR11A1
ENSG00000223899,,HGNC:44529,,SEC13P1
ENSG00000223903,,HGNC:36678,,RPL23P4
ENSG00000223904,,HGNC:13317,HMGB1L12,HMGB1P12
ENSG00000223912,,HGNC:37914,,EEF1A1P36
ENSG00000223914,,HGNC:53410,AC079630.2,LINC02471
ENSG00000223915,,HGNC:38448,,DPPA2P1
ENSG00000223916,,HGNC:56413,,RPL18AP9
ENSG00000223919,GENE ID:4049,HGNC:6709,"LT,TNFB,TNFSF1",LTA
ENSG00000223921,,HGNC:42076,,MTND1P27
ENSG00000223922,,HGNC:765,ASSP2,ASS1P2
ENSG00000223923,GENE ID:105373878,HGNC:40589,,TNS1-AS1
ENSG00000223927,,HGNC:17834,RPL3-HOM,RPL3P2
ENSG00000223928,,HGNC:52370,,NUP35P1
ENSG00000223932,GENE ID:7918,HGNC:13920,"ANKRD59,BAT4,D6S54E,G5,GPATCH10",GPANK1
ENSG00000223933,,HGNC:21364,"EM:AB014080.3,TMPOL1",TMPOP1
ENSG00000223935,,HGNC:53951,LOC105374771,LGALSL-DT
ENSG00000223939,,HGNC:9289,"IPP-2P,PPP1R2P",PPP1R2P1
ENSG00000223940,,HGNC:33362,,KRT8P8
ENSG00000223941,GENE ID:100874330,HGNC:41353,KCNMB2-IT1,LINC01014
ENSG00000223945,,HGNC:55890,,RPL6P31
ENSG00000223949,GENE ID:101927034,HGNC:40508,,ROR1-AS1
ENSG00000223951,,HGNC:54439,,H2ACP2
ENSG00000223952,GENE ID:7124,HGNC:11892,"DIF,TNF-ALPHA,TNFA,TNFSF2",TNF
ENSG00000223953,GENE ID:114902,HGNC:14344,"CTRP5,DKFZP586B0621,LORD",C1QTNF5
ENSG00000223955,,HGNC:38730,,MTND6P1
ENSG00000223956,GENE ID:105378744,HGNC:52557,CRLM1,LINC01767
ENSG00000223957,GENE ID:4758,HGNC:7758,NEU,NEU1
ENSG00000223959,,HGNC:314,"AFG3,AFG3L1",AFG3L1P
ENSG00000223960,GENE ID:101927027,HGNC:54059,"CHROME,PRKRA-AS1",CHROMR
ENSG00000223962,,HGNC:12466,,UBBP3
ENSG00000223963,,HGNC:39572,PRKRIRP8,THAP12P8
ENSG00000223965,,HGNC:42438,,ZNF587P1
ENSG00000223968,,HGNC:36014,,RPS27P11
ENSG00000223970,,HGNC:55607,,RRBP1P1
ENSG00000223972,,HGNC:37102,,DDX11L1
ENSG00000223973,,HGNC:8578,"LIS2P,PAFAH1P2",PAFAH1B1P2
ENSG00000223974,,HGNC:49722,,BNIP3P42
ENSG00000223976,,HGNC:3517,EXTL2P,EXTL2P1
ENSG00000223978,,HGNC:37726,ZNF736P1,ZNF736P1Y
ENSG00000223979,GENE ID:105371564,HGNC:17914,,SMCR2
ENSG00000223980,GENE ID:3105,HGNC:4931,,HLA-A
ENSG00000223982,,HGNC:38598,,SNRPD2P2
ENSG00000223984,,HGNC:44907,,HNRNPRP1
ENSG00000223985,GENE ID:727944,HGNC:52693,,LINC01874
ENSG00000223986,,HGNC:56622,,COX6A1P5
ENSG00000223987,,HGNC:35776,,RPL26P28
ENSG00000223990,,HGNC:4939,HLA-DP2A,HLA-DPA2
ENSG00000223991,GENE ID:128266846,HGNC:56695,,TANAR
ENSG00000223993,,HGNC:54131,,LINC02647
ENSG00000223995,,HGNC:36547,,RPL32P35
ENSG00000223996,,HGNC:3478,"HCGVII,SUP45L2",ETF1P1
ENSG00000223997,,HGNC:12254,,TRDD1
ENSG00000224003,,HGNC:12842,"D22S670,SYR,YES2,YESP",YES1P1
ENSG00000224004,,HGNC:834,"ATP5C1P1,ATP5C2,ATP5CL2",ATP5F1CP1
ENSG00000224007,,HGNC:54575,,USP12P2
ENSG00000224008,GENE ID:101927796,HGNC:50763,,LINC01441
ENSG00000224011,,HGNC:35812,,RPL36AP46
ENSG00000224017,GENE ID:101928773,HGNC:50791,,LINC01449
ENSG00000224019,,HGNC:36978,,RPL21P32
ENSG00000224020,GENE ID:100379345,HGNC:37188,,MIR181A2HG
ENSG00000224023,GENE ID:399821,HGNC:54128,,EDRF1-DT
ENSG00000224028,,HGNC:52669,,LINC01853
ENSG00000224031,,HGNC:41191,,TCEAL3-AS1
ENSG00000224032,,HGNC:30749,"C5ORF26,NCRNA00219,TIGA1",EPB41L4A-AS1
ENSG00000224033,,HGNC:23855,,CDY8P
ENSG00000224034,,HGNC:53601,RP11-445P17.8,LINC02561
ENSG00000224035,,HGNC:10775,SFPQP,SFPQP1
ENSG00000224039,,HGNC:52805,,CDYLP1
ENSG00000224040,,HGNC:39336,,HMGN1P4
ENSG00000224041,,HGNC:5824,,IGKV3D-15
ENSG00000224042,,HGNC:42193,,MTND4P6
ENSG00000224043,,HGNC:40130,,CCNT2-AS1
ENSG00000224044,,HGNC:18796,DJ994E9.3,UBDP1
ENSG00000224045,,HGNC:49600,,PAEPP1
ENSG00000224046,GENE ID:101927420,HGNC:55864,,DMTF1-AS1
ENSG00000224048,GENE ID:101929282,HGNC:54067,,LINC02612
ENSG00000224051,GENE ID:80772,HGNC:28116,"GLTPD1,MGC10334",CPTP
ENSG00000224052,,HGNC:13959,"DJ1033B10.6,HTATSF1P,TAT-SF1-L",HTATSF1P1
ENSG00000224053,,HGNC:13977,DJ271M21.3,RPL13AP
ENSG00000224055,,HGNC:38561,,GAPDHP55
ENSG00000224056,,HGNC:17203,NCRNA00196,PSORS1C3
ENSG00000224057,GENE ID:100507500,HGNC:40207,,EGFR-AS1
ENSG00000224058,,HGNC:56395,,RBISP5
ENSG00000224059,,HGNC:44931,,HSPA8P16
ENSG00000224060,,HGNC:720,"ARSEP,ARSEP1",ARSLP1
ENSG00000224061,,HGNC:54693,,SRSF3P4
ENSG00000224062,,HGNC:42335,,TUBB4BP5
ENSG00000224063,,HGNC:55863,,CALCRL-AS1
ENSG00000224064,,HGNC:36655,,RPL32P6
ENSG00000224065,,HGNC:38734,,SRIP2
ENSG00000224070,,HGNC:39349,,HMGN1P6
ENSG00000224071,,HGNC:23164,,DNMT3AP1
ENSG00000224072,,HGNC:54949,,VEZTP1
ENSG00000224074,GENE ID:152024,HGNC:44514,,LINC00691
ENSG00000224075,GENE ID:252954,HGNC:18846,NCRNA00147,TTTY22
ENSG00000224078,,HGNC:37462,"NCRNA00214,UBE3A-AS,UBE3A-AS1,UBE3A-ATS",SNHG14
ENSG00000224080,,HGNC:44535,,UBE2FP1
ENSG00000224081,,HGNC:49057,LINC01057,SLC44A3-AS1
ENSG00000224082,,HGNC:44476,,UBTFL8
ENSG00000224083,,HGNC:52013,,MTCO1P11
ENSG00000224085,,HGNC:35634,,RPL23AP41
ENSG00000224086,,HGNC:40888,,PPM1F-AS1
ENSG00000224087,,HGNC:41294,,POTEF-AS1
ENSG00000224089,"GENE ID:100507170,GENE ID:728036",HGNC:33291,CT47.10,CT47A10
ENSG00000224093,,HGNC:40093,TP53LC19,BCAR3-AS1
ENSG00000224094,,HGNC:37016,,RPS24P8
ENSG00000224095,GENE ID:105373519,HGNC:52758,,LINC01935
ENSG00000224096,GENE ID:414765,HGNC:20196,DJ1033B10.16,HCG25
ENSG00000224098,,HGNC:10339,"RPL32-L,RPL32P",RPL32P1
ENSG00000224101,GENE ID:100861514,HGNC:40765,,ELMO1-AS1
ENSG00000224103,GENE ID:3113,HGNC:4938,HLA-DP1A,HLA-DPA1
ENSG00000224105,GENE ID:29113,HGNC:13927,STG,C6orf15
ENSG00000224106,,HGNC:39949,CYP4F-SE1[6:8],CYP4F25P
ENSG00000224107,GENE ID:100129515,HGNC:44269,LINC00633,ETDB
ENSG00000224108,,HGNC:3478,"HCGVII,SUP45L2",ETF1P1
ENSG00000224109,GENE ID:347549,HGNC:43880,CENPVP3,CENPVL3
ENSG00000224110,,HGNC:50612,,MTRF1LP2
ENSG00000224116,GENE ID:285954,HGNC:40303,,INHBA-AS1
ENSG00000224117,,HGNC:9654,,PTPN2P2
ENSG00000224120,GENE ID:221545,HGNC:21301,EM:AB023049.8,C6orf136
ENSG00000224121,,HGNC:38605,,ATG12P2
ENSG00000224122,,HGNC:40979,,POU6F2-AS1
ENSG00000224124,,HGNC:35448,,POM121L10P
ENSG00000224126,,HGNC:32196,,UBE2SP2
ENSG00000224128,,HGNC:49842,,LINC01248
ENSG00000224129,,HGNC:44627,,DPPA2P2
ENSG00000224133,GENE ID:105375013,HGNC:31334,"AB023051.1,NCRNA00149",HCG20
ENSG00000224137,,HGNC:52673,AC079767.4,LINC01857
ENSG00000224140,,HGNC:11975,"D6S103E,HXBL,TNX,XA",TNXA
ENSG00000224141,,HGNC:52006,,MIR548XHG
ENSG00000224142,,HGNC:41306,,AMMECR1-IT1
ENSG00000224143,GENE ID:10919,HGNC:14129,"BAT8,C6ORF30,EM:AF134726.3,G9A,KMT1C,NG36/G9A",EHMT2
ENSG00000224144,,HGNC:19332,,ASH2LP1
ENSG00000224145,GENE ID:89870,HGNC:16284,"RNF93,ZNF178,ZNFB7",TRIM15
ENSG00000224146,,HGNC:13977,DJ271M21.3,RPL13AP
ENSG00000224149,,HGNC:41213,,LHX8-AS1
ENSG00000224151,,HGNC:38764,,USP9YP28
ENSG00000224152,,HGNC:55862,LNC-BAZ2B,BAZ2B-AS1
ENSG00000224153,GENE ID:105374250,HGNC:52894,,LINC02054
ENSG00000224156,GENE ID:203068,HGNC:20778,"M40,MGC16435,OK/SW-CL.56,TUBB5",TUBB
ENSG00000224157,GENE ID:414760,HGNC:18323,DJ111M5.4,HCG14
ENSG00000224158,,HGNC:13978,"BBC1P,DJ111M5.1",RPL13P
ENSG00000224159,,HGNC:13320,"HMG1L9,HMGB1L9",HMGB1P9
ENSG00000224160,,HGNC:37901,,CICP10
ENSG00000224161,,HGNC:36868,,RPS26P54
ENSG00000224162,,HGNC:38046,,UQCRHP3
ENSG00000224164,,HGNC:54359,,LINC02828
ENSG00000224165,GENE ID:729723,HGNC:42943,,DNAJC27-AS1
ENSG00000224168,GENE ID:11074,HGNC:16289,"C6ORF13,HCG1,HCGI,RNF",TRIM31
ENSG00000224169,,HGNC:38790,,HSFY6P
ENSG00000224173,GENE ID:102724373,HGNC:54365,,LINC02831
ENSG00000224177,GENE ID:100874055,HGNC:43717,NCRNA-A5,LINC00570
ENSG00000224180,GENE ID:54535,HGNC:13930,"C6ORF18,HCR",CCHCR1
ENSG00000224183,,HGNC:10689,,SDHDP6
ENSG00000224184,GENE ID:100506457,HGNC:52001,,MIR3681HG
ENSG00000224185,,HGNC:39617,,SNX18P9
ENSG00000224186,GENE ID:100996485,HGNC:48332,C5ORF66,PITX1-AS1
ENSG00000224187,,HGNC:52823,,LINC01991
ENSG00000224188,,HGNC:39391,,UBE2D3P4
ENSG00000224189,GENE ID:401022,HGNC:43755,"HOXD-AS1,MDGT,MIR7704HG,STEEL",HAGLR
ENSG00000224190,GENE ID:728327,HGNC:54153,,LINC02667
ENSG00000224192,,HGNC:40521,,SEZ6L-AS1
ENSG00000224195,,HGNC:56057,,CAMK2G-AS1
ENSG00000224197,,HGNC:4946,"D6S205,D6S205E,DQB3,DVB,HLA-DVB",HLA-DQB3
ENSG00000224200,GENE ID:63943,HGNC:13949,"DIR1,NG7,WISP39",FKBPL
ENSG00000224203,,HGNC:48342,,RPS23P10
ENSG00000224205,,HGNC:55078,,GSTT3P
ENSG00000224208,,HGNC:54987,,ZCRB1P1
ENSG00000224209,,HGNC:27294,,LINC00466
ENSG00000224210,,HGNC:38430,"TRIM60P5,TRIM60PY5",TRIM60P5Y
ENSG00000224212,GENE ID:6890,HGNC:43,"ABCB2,D6S114E,PSF1,RING4",TAP1
ENSG00000224215,GENE ID:105376453,HGNC:55861,,C10orf67-AS1
ENSG00000224217,,HGNC:55055,,PRPF4BP1
ENSG00000224219,,HGNC:54783,,SEC61GP1
ENSG00000224220,,HGNC:40198,,DTNB-AS1
ENSG00000224221,,HGNC:36999,,RPS6P8
ENSG00000224222,,HGNC:54119,,LINC02636
ENSG00000224223,GENE ID:285878,HGNC:50770,,VSTM2A-OT1
ENSG00000224224,,HGNC:43761,,HAUS1P2
ENSG00000224227,GENE ID:26247,HGNC:8265,"HSHTPCRX02,HTPCRX02,OR2L1,OR2L7P",OR2L1P
ENSG00000224231,,HGNC:52638,,LINC01832
ENSG00000224232,,HGNC:54736,,KCTD5P1
ENSG00000224233,,HGNC:8262,"DJ80I19.5,HS6M1-5,OR6-9",OR2J4P
ENSG00000224234,GENE ID:442194,HGNC:8165,"HS6M1-17,OR10C1P,OR10C2",OR10C1
ENSG00000224236,,HGNC:35238,MRRFP,MRRFP1
ENSG00000224237,,HGNC:44093,MINOS1P3,MICOS10P3
ENSG00000224238,,HGNC:41393,,WARS2-IT1
ENSG00000224240,,HGNC:23943,"CYCSP54,HCP49",CYCSP49
ENSG00000224241,,HGNC:33458,"BPG126D10.10,OTTHUMG00000086663",TMEM183AP1
ENSG00000224242,GENE ID:56244,HGNC:1142,"BTL-II,BTN7,HSBLMHC1",BTNL2
ENSG00000224243,,HGNC:42733,LINC00403,SOX1-OT
ENSG00000224244,,HGNC:55253,,KRT224P
ENSG00000224246,GENE ID:389376,HGNC:18386,"SFTPG,SP-G",SFTA2
ENSG00000224253,,HGNC:30983,"DJ377H14.6,HCGIX-5",HCG9P5
ENSG00000224254,,HGNC:52104,,MTCO1P39
ENSG00000224255,,HGNC:44507,,PDCL3P6
ENSG00000224256,,HGNC:56979,,BBLNP2
ENSG00000224257,GENE ID:100885780,HGNC:41508,,VWC2L-IT1
ENSG00000224259,,HGNC:49447,LNCRNA-PAGBC,LINC01133
ENSG00000224261,,HGNC:36106,,RPSAP18
ENSG00000224263,,HGNC:24386,"CYCSP13,HCP12,HCP13",CYCSP12
ENSG00000224264,GENE ID:7407,HGNC:12651,"VARS,VARS2",VARS1
ENSG00000224265,GENE ID:105378270,HGNC:54116,"TCONS_00018174,XLOC_008466",LINC02633
ENSG00000224271,GENE ID:284930,HGNC:27672,LNC-EPIC1,EPIC1
ENSG00000224273,,HGNC:55753,,RABGEF1P3
ENSG00000224274,,HGNC:16588,"DJ822J19.1,ENSAP",ENSAP1
ENSG00000224276,GENE ID:107985210,HGNC:40082,,ARHGEF2-AS1
ENSG00000224279,,HGNC:52364,,RPS29P31
ENSG00000224281,GENE ID:100303728,HGNC:43438,,SLC25A5-AS1
ENSG00000224286,GENE ID:284688,HGNC:49456,,LINC01142
ENSG00000224288,,HGNC:51962,,MTCYBP11
ENSG00000224289,,HGNC:38020,,IFIT6P
ENSG00000224290,GENE ID:55937,HGNC:13916,"APO-M,G3A,NG20",APOM
ENSG00000224291,,HGNC:54608,,RPL38P6
ENSG00000224292,,HGNC:55859,,PORCN-DT
ENSG00000224293,,HGNC:33458,"BPG126D10.10,OTTHUMG00000086663",TMEM183AP1
ENSG00000224294,GENE ID:101927501,HGNC:53590,RP3-326I13.1,PINCR
ENSG00000224295,,HGNC:51927,,OLFM5P
ENSG00000224296,,HGNC:29717,,MRPL49P1
ENSG00000224299,,HGNC:52061,,MTATP6P16
ENSG00000224300,,HGNC:14762,OR51P2P,OR51P1P
ENSG00000224305,GENE ID:3120,HGNC:4945,HLA-DXB,HLA-DQB2
ENSG00000224307,,HGNC:56025,,LINC02975
ENSG00000224308,GENE ID:101927988,HGNC:51266,"LNC-SPRR2D-1,RP1-13P20.6",LINC01527
ENSG00000224309,,HGNC:16620,"C21ORF99,CT85,CTSP-1",ANKRD30BP2
ENSG00000224310,GENE ID:400511,HGNC:51367,LOCCS,LINC01567
ENSG00000224311,,HGNC:55858,,WDTC1-DT
ENSG00000224312,,HGNC:33462,BPG309N1.16,MCCD1P2
ENSG00000224313,GENE ID:1797,HGNC:2992,"DOM3L,DOM3Z",DXO
ENSG00000224314,,HGNC:55056,,TCERG1P1
ENSG00000224315,,HGNC:36895,,RPL7P7
ENSG00000224316,,HGNC:51717,,GTF2IP5
ENSG00000224318,,HGNC:40147,,CHL1-AS2
ENSG00000224319,GENE ID:7932,HGNC:8253,HS6M1-12,OR2H2
ENSG00000224320,GENE ID:3105,HGNC:4931,,HLA-A
ENSG00000224321,,HGNC:36495,,RPL12P14
ENSG00000224323,,HGNC:32167,,DPRXP1
ENSG00000224324,,HGNC:22340,,THAP5P1
ENSG00000224328,GENE ID:106478956,HGNC:39764,MDC1-AS,MDC1-AS1
ENSG00000224329,GENE ID:100874059,HGNC:39210,NCRNA00297,LINC00297
ENSG00000224333,,HGNC:37772,,GAPDHP20
ENSG00000224334,,HGNC:56978,,ACTR2P1
ENSG00000224336,,HGNC:37464,FAM197Y1P,FAM197Y1
ENSG00000224337,,HGNC:16374,,FAM8A3P
ENSG00000224338,,HGNC:52313,,MTCYBP45
ENSG00000224339,,HGNC:10546,DESP4P1,SC4MOP
ENSG00000224340,,HGNC:35728,,RPL21P21
ENSG00000224341,,HGNC:55059,,AKR7A2P2
ENSG00000224344,,HGNC:48921,,KNOP1P3
ENSG00000224346,,HGNC:51374,,BICD1P1
ENSG00000224347,GENE ID:104355296,HGNC:39895,,SCEL-AS1
ENSG00000224348,,HGNC:36046,,RPL36P6
ENSG00000224349,GENE ID:105377849,HGNC:40955,,FAM135A-AS1
ENSG00000224351,,HGNC:39853,,CDKN2AIPNLP3
ENSG00000224353,,HGNC:44365,,ACE3P
ENSG00000224354,,HGNC:42106,,MTND2P5
ENSG00000224355,,HGNC:16802,,MICG
ENSG00000224357,,HGNC:31123,"ATG3P,DJ54G6.1",ATG3P1
ENSG00000224358,,HGNC:54046,,TMCO1-AS1
ENSG00000224360,,HGNC:28694,"BCX111D4.7,BPG70P20.2,BQB10J12.1,DDR1-AS1,TIGD1L",DDR1-DT
ENSG00000224362,,HGNC:33461,"BAT1P2,BPG309N1.15",DDX39BP2
ENSG00000224367,,HGNC:44362,ACYL3P,OACYLP
ENSG00000224368,,HGNC:647,"ARAF2,ARAF2P,ARAFPS,PKS1",ARAFP2
ENSG00000224372,,HGNC:19406,HLA-30,HLA-N
ENSG00000224373,,HGNC:5654,,IGHV4-59
ENSG00000224378,GENE ID:4277,HGNC:7091,PERB11.2,MICB
ENSG00000224379,GENE ID:6941,HGNC:11629,SC1,TCF19
ENSG00000224382,GENE ID:100507059,HGNC:44677,,LINC00703
ENSG00000224383,GENE ID:92340,HGNC:25673,"C17ORF72,DKFZP761M2312,FLJ11724",PRR29
ENSG00000224388,,HGNC:16024,"C21ORF75,NCRNA00228,PRED43",BACE2-IT1
ENSG00000224389,GENE ID:721,HGNC:1324,"C4B1,C4B3,C4F,CH,CO4,CPAMD3",C4B
ENSG00000224391,,HGNC:50336,,LINC01280
ENSG00000224392,,HGNC:8251,"HS6M1-25,OST619",OR2G1P
ENSG00000224393,GENE ID:80739,HGNC:13937,"C6ORF25,G6B,G6B-B,NG31",MPIG6B
ENSG00000224394,,HGNC:39910,,GPC6-AS2
ENSG00000224395,GENE ID:26716,HGNC:8252,"OR2H6,OR2H8,OR6-2",OR2H1
ENSG00000224396,,HGNC:39558,,METTL15P3
ENSG00000224397,GENE ID:100506115,HGNC:50328,"GCRL1,LINC01272,SMIM25",PELATON
ENSG00000224398,GENE ID:1460,HGNC:2460,"CKB1,CKB2",CSNK2B
ENSG00000224399,GENE ID:7922,HGNC:4927,"D6S2244E,H2-KE4,HKE4,KE4,RING5,ZIP7",SLC39A7
ENSG00000224401,,HGNC:35901,,RPL7P57
ENSG00000224402,,HGNC:14849,,OR6D1P
ENSG00000224403,,HGNC:44628,,DPPA2P3
ENSG00000224405,GENE ID:100861573,HGNC:43722,,LINC00572
ENSG00000224406,GENE ID:253573,HGNC:27372,,LINC02052
ENSG00000224408,,HGNC:38758,,USP9YP22
ENSG00000224411,,HGNC:5256,"HSP90AA2,HSP90ALPHA,HSPCA,HSPCAL3",HSP90AA2P
ENSG00000224416,,HGNC:5431,IFNAP22,IFNA22P
ENSG00000224418,,HGNC:39935,,STK24-AS1
ENSG00000224419,,HGNC:33396,,KRT18P27
ENSG00000224420,GENE ID:199800,HGNC:27293,"AM5,C19ORF76",ADM5
ENSG00000224421,,HGNC:849,ATP5J2LP,ATP5MFP1
ENSG00000224424,GENE ID:100506637,HGNC:40471,,PRKAR2A-AS1
ENSG00000224425,,HGNC:54579,,SSBP3P2
