,NCBI_ID,gene_symbol,alias_symbol,HGNC_ID,ENSG_ID,source
2333,2887,GRB10,IRBP,4564,ENSG00000106070,NCBI Info
167,199,AIF1,IRT1,352,ENSG00000204472,NCBI Info
7815,10039,PARP3,IRT1,273,ENSG00000041880,NCBI Info
5386,6772,STAT1,ISGF-3,11362,ENSG00000115415,NCBI Info
5387,6773,STAT2,ISGF-3,11363,ENSG00000170581,NCBI Info
13991,63826,SRR,ISO1,14398,ENSG00000167720,NCBI Info
7964,10209,EIF1,ISO1,3249,ENSG00000173812,NCBI Info
19361,170302,ARX,ISSX,18060,ENSG00000004848,NCBI Info
5405,6792,CDKL5,ISSX,11411,ENSG00000008086,NCBI Info
5225,6594,SMARCA1,ISWI,11097,ENSG00000102038,NCBI Info
6550,8467,SMARCA5,ISWI,11101,ENSG00000153147,NCBI Info
41342,102723407,LOC102723407,IgA,,,NCBI Info
42002,102724971,LOC102724971,IgA,,,NCBI Info
10954,28833,IGLJ1,J1,5863,,NCBI Info
11048,28950,IGKJ1,J1,5719,ENSG00000211597,NCBI Info
5551,6968,TRGJ1,J1,12277,ENSG00000211690,NCBI Info
11047,28949,IGKJ2,J2,5720,ENSG00000211596,NCBI Info
10953,28832,IGLJ2,J2,5864,,NCBI Info
5552,6969,TRGJ2,J2,12278,ENSG00000211687,NCBI Info
11046,28948,IGKJ3,J3,5721,ENSG00000211595,NCBI Info
10952,28831,IGLJ3,J3,5865,,NCBI Info
12797,55509,BATF3,JDP1,28915,ENSG00000123685,NCBI Info
13239,56521,DNAJC12,JDP1,28908,ENSG00000108176,NCBI Info
888,1075,CTSC,JP,2528,ENSG00000109861,NCBI Info
5553,6970,TRGJP,JP,12279,ENSG00000211691,NCBI Info
5554,6971,TRGJP1,JP1,12280,ENSG00000211692,NCBI Info
13276,56704,JPH1,JP1,14201,ENSG00000104369,NCBI Info
5555,6972,TRGJP2,JP2,12281,ENSG00000211688,NCBI Info
13481,57158,JPH2,JP2,14202,ENSG00000149596,NCBI Info
4946,6259,RYK,JTK5,10481,ENSG00000163785,NCBI Info
4947,6260,RYKP1,JTK5,10482,,NCBI Info
4663,5911,RAP2A,K-REV,9861,ENSG00000125249,NCBI Info
4660,5908,RAP1B,K-REV,9857,ENSG00000127314,NCBI Info
3126,3859,KRT12,K12,6414,ENSG00000187242,NCBI Info
5060,6398,SECTM1,K12,10707,ENSG00000141574,NCBI Info
3127,3860,KRT13,K13,6415,ENSG00000171401,NCBI Info
3035,3755,KCNG1,K13,6248,ENSG00000026559,NCBI Info
845,1024,CDK8,K35,1779,ENSG00000132964,NCBI Info
3141,3886,KRT35,K35,6453,ENSG00000197079,NCBI Info
13840,58163,RBPJP4,K7,13687,,NCBI Info
3122,3855,KRT7,K7,6445,ENSG00000135480,NCBI Info
2617,3212,HOXB2,K8,5113,ENSG00000173917,NCBI Info
3123,3856,KRT8,K8,6446,ENSG00000170421,NCBI Info
3013,3730,ANOS1,KAL,6211,ENSG00000011201,NCBI Info
4142,5267,SERPINA4,KAL,8948,ENSG00000100665,NCBI Info
854,1033,CDKN3,KAP,1791,ENSG00000100526,NCBI Info
7337,9476,NAPSA,KAP,13395,ENSG00000131400,NCBI Info
854,1033,CDKN3,KAP1,1791,ENSG00000100526,NCBI Info
7918,10155,TRIM28,KAP1,16384,ENSG00000130726,NCBI Info
15503,81850,KRTAP1-3,KAP1.6,16771,ENSG00000221880,NCBI Info
15504,81851,KRTAP1-1,KAP1.6,16772,ENSG00000188581,NCBI Info
22554,386676,KRTAP10-9,KAP10.9,22971,ENSG00000221837,NCBI Info
22556,386678,KRTAP10-11,KAP10.9,20528,ENSG00000243489,NCBI Info
16289,85294,KRTAP2-4,KAP2.3,18891,ENSG00000213417,NCBI Info
28290,730755,KRTAP2-3,KAP2.3,18906,ENSG00000212724,NCBI Info
28290,730755,KRTAP2-3,KAP2.4,18906,ENSG00000212724,NCBI Info
16289,85294,KRTAP2-4,KAP2.4,18891,ENSG00000213417,NCBI Info
38863,100996750,LOC100996750,KAP4.7,,,NCBI Info
30302,100132476,KRTAP4-7,KAP4.7,18898,ENSG00000240871,NCBI Info
11535,51144,HSD17B12,KAR,18646,ENSG00000149084,NCBI Info
3374,4190,MDH1,KAR,6970,ENSG00000014641,NCBI Info
8048,10300,KATNB1,KAT,6217,ENSG00000140854,NCBI Info
11381,50848,F11R,KAT,14685,ENSG00000158769,NCBI Info
29955,100131187,TSTD1,KAT,35410,ENSG00000215845,NCBI Info
719,883,KYAT1,KAT1,1564,ENSG00000171097,NCBI Info
6595,8520,HAT1,KAT1,4821,ENSG00000128708,NCBI Info
2263,2806,GOT2,KAT4,4433,ENSG00000125166,NCBI Info
5462,6872,TAF1,KAT4,11535,ENSG00000147133,NCBI Info
6025,7531,YWHAE,KCIP-1,12851,ENSG00000108953,NCBI Info
6028,7534,YWHAZ,KCIP-1,12855,ENSG00000164924,NCBI Info
6024,7529,YWHAB,KCIP-1,12849,ENSG00000166913,NCBI Info
3020,3739,KCNA4,KCNA8,6222,ENSG00000182255,NCBI Info
3062,3784,KCNQ1,KCNA8,6294,ENSG00000053918,NCBI Info
62660,123464521,KCNJ17,KCNJN1,,,NCBI Info
3048,3768,KCNJ12,KCNJN1,6258,ENSG00000184185,NCBI Info
22454,375616,KCP,KCP1,17585,ENSG00000135253,NCBI Info
14058,64065,PERP,KCP1,17637,ENSG00000112378,NCBI Info
16204,84920,ALG10,KCR1,23162,ENSG00000139133,NCBI Info
18397,144245,ALG10B,KCR1,31088,ENSG00000175548,NCBI Info
4981,6303,SAT1,KFSD,10540,ENSG00000130066,NCBI Info
11700,51360,MBTPS2,KFSD,15455,ENSG00000012174,NCBI Info
11700,51360,MBTPS2,KFSDX,15455,ENSG00000012174,NCBI Info
4981,6303,SAT1,KFSDX,10540,ENSG00000130066,NCBI Info
2208,2744,GLS,KGA,4331,ENSG00000115419,NCBI Info
3040,3760,KCNJ3,KGA,6264,ENSG00000162989,NCBI Info
305,363,AQP6,KID,639,ENSG00000086159,NCBI Info
3103,3835,KIF22,KID,6391,ENSG00000079616,NCBI Info
2179,2706,GJB2,KID,4284,ENSG00000165474,NCBI Info
848,1027,CDKN1B,KIP1,1785,ENSG00000111276,NCBI Info
8227,10519,CIB1,KIP1,16920,ENSG00000185043,NCBI Info
849,1028,CDKN1C,KIP2,1786,ENSG00000129757,NCBI Info
8226,10518,CIB2,KIP2,24579,ENSG00000136425,NCBI Info
3085,3811,KIR3DL1,KIR,6338,ENSG00000167633,NCBI Info
2148,2669,GEM,KIR,4234,ENSG00000164949,NCBI Info
13533,57292,KIR2DL5A,KIR2DL5,16345,,NCBI Info
25421,553128,KIR2DL5B,KIR2DL5,16346,,NCBI Info
3085,3811,KIR3DL1,KIR2DL5B,6338,ENSG00000167633,NCBI Info
17144,115653,KIR3DL3,KIR2DL5B,16312,ENSG00000242019,NCBI Info
9714,25844,YIPF3,KLIP1,21023,ENSG00000137207,NCBI Info
14755,79682,CENPU,KLIP1,21348,ENSG00000151725,NCBI Info
6363,8195,MKKS,KMS,7108,ENSG00000125863,NCBI Info
6308,8085,KMT2D,KMS,7133,ENSG00000167548,NCBI Info
3013,3730,ANOS1,KMS,6211,ENSG00000011201,NCBI Info
12376,54904,NSD3,KMT3F,12767,ENSG00000147548,NCBI Info
5979,7468,NSD2,KMT3F,12766,ENSG00000109685,NCBI Info
12376,54904,NSD3,KMT3G,12767,ENSG00000147548,NCBI Info
5979,7468,NSD2,KMT3G,12766,ENSG00000109685,NCBI Info
19425,170692,ADAMTS18,KNO2,17110,ENSG00000140873,NCBI Info
3975,5062,PAK2,KNO2,8591,ENSG00000180370,NCBI Info
12502,55055,ZWILCH,KNTC1AP,25468,ENSG00000174442,NCBI Info
7108,9183,ZW10,KNTC1AP,13194,ENSG00000086827,NCBI Info
8729,11130,ZWINT,KNTC2AP,13195,ENSG00000122952,NCBI Info
14437,79003,MIS12,KNTC2AP,24967,ENSG00000167842,NCBI Info
6064,7581,ZNF33A,KOX2,13096,ENSG00000189180,NCBI Info
6065,7582,ZNF33B,KOX2,13097,ENSG00000196693,NCBI Info
6068,7587,ZNF37A,KOX21,13102,ENSG00000075407,NCBI Info
29369,100129482,ZNF37BP,KOX21,13103,ENSG00000293313,NCBI Info
6065,7582,ZNF33B,KOX31,13097,ENSG00000196693,NCBI Info
6064,7581,ZNF33A,KOX31,13096,ENSG00000189180,NCBI Info
6064,7581,ZNF33A,KOX5,13096,ENSG00000189180,NCBI Info
6073,7596,ZNF45,KOX5,13111,ENSG00000124459,NCBI Info
22554,386676,KRTAP10-9,KRTAP18-9,22971,ENSG00000221837,NCBI Info
22556,386678,KRTAP10-11,KRTAP18-9,20528,ENSG00000243489,NCBI Info
22555,386677,KRTAP10-1,KRTAP18.1,22966,ENSG00000215455,NCBI Info
22558,386680,KRTAP10-5,KRTAP18.1,22969,ENSG00000241123,NCBI Info
15517,81872,KRTAP2-1,KRTAP2.1A,16775,ENSG00000212725,NCBI Info
27692,728279,KRTAP2-2,KRTAP2.1A,18905,ENSG00000214518,NCBI Info
28290,730755,KRTAP2-3,KRTAP2.3,18906,ENSG00000212724,NCBI Info
16289,85294,KRTAP2-4,KRTAP2.3,18891,ENSG00000213417,NCBI Info
28290,730755,KRTAP2-3,KRTAP2.4,18906,ENSG00000212724,NCBI Info
16289,85294,KRTAP2-4,KRTAP2.4,18891,ENSG00000213417,NCBI Info
38863,100996750,LOC100996750,KRTAP4.7,,,NCBI Info
30302,100132476,KRTAP4-7,KRTAP4.7,18898,ENSG00000240871,NCBI Info
3138,3883,KRT33A,KRTHA3A,6450,ENSG00000006059,NCBI Info
3139,3884,KRT33B,KRTHA3A,6451,ENSG00000131738,NCBI Info
3147,3892,KRT86,KRTHB1,6463,ENSG00000170442,NCBI Info
3142,3887,KRT81,KRTHB1,6458,ENSG00000205426,NCBI Info
15223,80781,COL18A1,KS,2195,ENSG00000182871,NCBI Info
12454,54995,OXSM,KS,26063,ENSG00000151093,NCBI Info
16196,84911,ZNF382,KS1,17409,ENSG00000161298,NCBI Info
7395,9547,CXCL14,KS1,10640,ENSG00000145824,NCBI Info
15688,83888,FGFBP2,KSP37,29451,ENSG00000137441,NCBI Info
25914,643236,TMEM72,KSP37,31658,ENSG00000187783,NCBI Info
16776,93107,KCNG4,KV6.3,19697,ENSG00000168418,NCBI Info
19429,170850,KCNG3,KV6.3,18306,ENSG00000171126,NCBI Info
20668,283556,UBE2L1,L-UBC,12486,,NCBI Info
5871,7332,UBE2L3,L-UBC,12488,ENSG00000185651,NCBI Info
11820,51571,CYRIB,L1,25216,ENSG00000153310,NCBI Info
11038,28938,IGKV1-16,L1,5732,ENSG00000240864,NCBI Info
11015,28915,IGKV3-7,L10,5821,ENSG00000243063,NCBI Info
4846,6134,RPL10,L10,10298,ENSG00000147403,NCBI Info
11043,28943,IGKV1-6,L11,5742,ENSG00000239855,NCBI Info
4847,6135,RPL11,L11,10301,ENSG00000142676,NCBI Info
16560,90861,JPT2,L11,14137,ENSG00000206053,NCBI Info
9924,26156,RSL1D1,L12,24534,ENSG00000171490,NCBI Info
10467,28299,IGKV1-5,L12,5741,ENSG00000243466,NCBI Info
4848,6136,RPL12,L12,10302,ENSG00000197958,NCBI Info
15887,84282,RNF135,L13,21158,ENSG00000181481,NCBI Info
11085,28998,MRPL13,L13,14278,ENSG00000172172,NCBI Info
11029,28929,IGKV2-4,L13,5788,ENSG00000253435,NCBI Info
4849,6137,RPL13,L13,10303,ENSG00000167526,NCBI Info
11085,28998,MRPL13,L13A,14278,ENSG00000172172,NCBI Info
9458,23521,RPL13A,L13A,10304,ENSG00000142541,NCBI Info
11000,28900,IGKV1D-17,L14,5749,ENSG00000242766,NCBI Info
6997,9045,RPL14,L14,10305,ENSG00000188846,NCBI Info
11001,28901,IGKV1D-16,L15,5748,ENSG00000241244,NCBI Info
16577,91057,CCDC34,L15,25079,ENSG00000109881,NCBI Info
4850,6138,RPL15,L15,10306,ENSG00000174748,NCBI Info
7610,9801,MRPL19,L15mt,14052,ENSG00000115364,NCBI Info
11113,29088,MRPL15,L15mt,14054,ENSG00000137547,NCBI Info
4851,6139,RPL17,L17,10307,ENSG00000265681,NCBI Info
9782,25941,TPGS2,L17,24561,ENSG00000134779,NCBI Info
10989,28889,IGKV2D-14,L17,5793,,NCBI Info
11039,28939,IGKV1-13,L18,5731,ENSG00000253497,NCBI Info
4852,6141,RPL18,L18,10310,ENSG00000063177,NCBI Info
11002,28902,IGKV1D-13,L18,5747,ENSG00000276566,NCBI Info
11040,28940,IGKV1-12,L19,5730,ENSG00000243290,NCBI Info
9360,23387,SIK3,L19,29165,ENSG00000160584,NCBI Info
11003,28903,IGKV1D-12,L19,5746,ENSG00000278857,NCBI Info
4854,6143,RPL19,L19,10312,ENSG00000108298,NCBI Info
22185,353174,ZACN,L2,29504,ENSG00000186919,NCBI Info
6571,8496,PPFIBP1,L2,9249,ENSG00000110841,NCBI Info
11013,28913,IGKV3-15,L2,5816,ENSG00000244437,NCBI Info
4855,6144,RPL21,L21,10313,ENSG00000122026,NCBI Info
10990,28890,IGKV2D-10,L21,5792,,NCBI Info
10992,28892,IGKV1D-42,L22,5757,ENSG00000211633,NCBI Info
4857,6146,RPL22,L22,10315,ENSG00000116251,NCBI Info
10991,28891,IGKV1D-43,L23,5758,ENSG00000242580,NCBI Info
7229,9349,RPL23,L23,10316,ENSG00000125691,NCBI Info
4861,6152,RPL24,L24,10325,ENSG00000114391,NCBI Info
11004,28904,IGKV1D-8,L24,5759,ENSG00000239819,NCBI Info
11241,29956,CERS2,L3,14076,ENSG00000143418,NCBI Info
11027,28927,IGKV2-14,L3,5777,,NCBI Info
4836,6122,RPL3,L3,10332,ENSG00000100316,NCBI Info
17555,124790,HEXIM2,L3,28591,ENSG00000168517,NCBI Info
11569,51187,RSL24D1,L30,18479,ENSG00000137876,NCBI Info
4864,6156,RPL30,L30,10333,ENSG00000156482,NCBI Info
4868,6160,RPL31,L31,10334,ENSG00000071082,NCBI Info
3195,3958,LGALS3,L31,6563,ENSG00000131981,NCBI Info
14323,64928,MRPL14,L32mt,14279,ENSG00000180992,NCBI Info
14340,64983,MRPL32,L32mt,14035,ENSG00000106591,NCBI Info
13881,58516,SINHCAF,L4,30702,ENSG00000139146,NCBI Info
4838,6124,RPL4,L4,10353,ENSG00000174444,NCBI Info
7582,9768,PCLAF,L5,28961,ENSG00000166803,NCBI Info
18680,148930,KNCN,L5,26488,ENSG00000162456,NCBI Info
4839,6125,RPL5,L5,10360,ENSG00000122406,NCBI Info
4841,6128,RPL6,L6,10362,ENSG00000089009,NCBI Info
11014,28914,IGKV3-11,L6,5815,ENSG00000241351,NCBI Info
3277,4071,TM4SF1,L6,11853,ENSG00000169908,NCBI Info
15853,84246,MED10,L6,28760,ENSG00000133398,NCBI Info
4842,6129,RPL7,L7,10363,ENSG00000147604,NCBI Info
20339,256933,NPB,L7,30099,ENSG00000183979,NCBI Info
11028,28928,IGKV2-10,L7,5776,ENSG00000253278,NCBI Info
4844,6132,RPL8,L8,10368,ENSG00000161016,NCBI Info
11041,28941,IGKV1-9,L8,5744,ENSG00000241755,NCBI Info
20731,283869,NPW,L8,30509,ENSG00000183971,NCBI Info
16593,91283,MSANTD3,L8,23370,ENSG00000066697,NCBI Info
4845,6133,RPL9,L9,10369,ENSG00000163682,NCBI Info
11042,28942,IGKV1-8,L9,5743,ENSG00000240671,NCBI Info
8307,10611,PDLIM5,L9,17468,ENSG00000163110,NCBI Info
9294,23305,ACSL6,LACS2,16496,ENSG00000164398,NCBI Info
1741,2180,ACSL1,LACS2,3569,ENSG00000151726,NCBI Info
2980,3689,ITGB2,LAD,6155,ENSG00000160255,NCBI Info
1395,1738,DLD,LAD,2898,ENSG00000091140,NCBI Info
22784,388372,CCL4L1,LAG-1,10631,,NCBI Info
5021,6351,CCL4,LAG-1,10630,ENSG00000275302,NCBI Info
2139,2657,GDF1,LAG1,4214,ENSG00000130283,NCBI Info
22784,388372,CCL4L1,LAG1,10631,,NCBI Info
5021,6351,CCL4,LAG1,10630,ENSG00000275302,NCBI Info
8384,10715,CERS1,LAG1,14253,ENSG00000223802,NCBI Info
20080,246100,CTAG1A,LAGE-2,24198,ENSG00000268651,NCBI Info
1207,1485,CTAG1B,LAGE-2,2491,ENSG00000184033,NCBI Info
11304,30848,CTAG2,LAGE2B,2492,ENSG00000126890,NCBI Info
1207,1485,CTAG1B,LAGE2B,2491,ENSG00000184033,NCBI Info
15105,80216,ALPK1,LAK,20917,ENSG00000073331,NCBI Info
7888,10123,ARL4C,LAK,698,ENSG00000188042,NCBI Info
5805,7249,TSC2,LAM,12363,ENSG00000103197,NCBI Info
5804,7248,TSC1,LAM,12362,ENSG00000165699,NCBI Info
16136,84823,LMNB2,LAMB2,6638,ENSG00000176619,NCBI Info
3164,3915,LAMC1,LAMB2,6492,ENSG00000135862,NCBI Info
10284,27074,LAMP3,LAMP,14582,ENSG00000078081,NCBI Info
3251,4045,LSAMP,LAMP,6705,ENSG00000185565,NCBI Info
7833,10058,ABCB6,LAN,47,ENSG00000115657,NCBI Info
7779,9993,DGCR2,LAN,2845,ENSG00000070413,NCBI Info
13039,55835,CENPJ,LAP,17272,ENSG00000151849,NCBI Info
24287,406237,PDON2,LAP,,,NCBI Info
6417,8301,PICALM,LAP,15514,ENSG00000073921,NCBI Info
11455,51056,LAP3,LAP,18449,ENSG00000002549,NCBI Info
5616,7040,TGFB1,LAP,11766,ENSG00000105329,NCBI Info
44,53,ACP2,LAP,123,ENSG00000134575,NCBI Info
5753,7187,TRAF3,LAP1,12033,ENSG00000131323,NCBI Info
9886,26092,TOR1AIP1,LAP1,29456,ENSG00000143337,NCBI Info
243,290,ANPEP,LAP1,500,ENSG00000166825,NCBI Info
2696,3312,HSPA8,LAP1,5241,ENSG00000109971,NCBI Info
5685,7112,TMPO,LAP2,11875,ENSG00000120802,NCBI Info
2701,3320,HSP90AA1,LAP2,5253,ENSG00000080824,NCBI Info
13092,55914,ERBIN,LAP2,15842,ENSG00000112851,NCBI Info
1388,1731,SEPTIN1,LARP,2879,ENSG00000180096,NCBI Info
9344,23367,LARP1,LARP,29531,ENSG00000155506,NCBI Info
2139,2657,GDF1,LASS1,4214,ENSG00000130283,NCBI Info
8384,10715,CERS1,LASS1,14253,ENSG00000223802,NCBI Info
9519,23595,ORC3,LAT,8489,ENSG00000135336,NCBI Info
15721,83985,SPNS1,LAT,30621,ENSG00000169682,NCBI Info
6341,8140,SLC7A5,LAT1,11063,ENSG00000103257,NCBI Info
10273,27040,LAT,LAT1,18874,ENSG00000213658,NCBI Info
7009,9057,SLC7A6,LAT3,11064,ENSG00000103064,NCBI Info
6576,8501,SLC43A1,LAT3,9225,ENSG00000149150,NCBI Info
7008,9056,SLC7A7,LAT3,11065,ENSG00000155465,NCBI Info
3168,3921,RPSA,LBP,6502,ENSG00000168028,NCBI Info
1567,1962,EHHADH,LBP,3247,ENSG00000113790,NCBI Info
22807,388524,RPSA2,LBP/p40,36809,ENSG00000288920,NCBI Info
3168,3921,RPSA,LBP/p40,6502,ENSG00000168028,NCBI Info
993,1211,CLTA,LCA,2090,ENSG00000122705,NCBI Info
4572,5788,PTPRC,LCA,9666,ENSG00000081237,NCBI Info
2437,3000,GUCY2D,LCA,4689,ENSG00000132518,NCBI Info
15087,80184,CEP290,LCA10,29021,ENSG00000198707,NCBI Info
38785,100996465,L1CAM-AS1,LCA10,55247,ENSG00000273769,NCBI Info
27,33,ACADL,LCAD,88,ENSG00000115361,NCBI Info
653,800,CALD1,LCAD,1441,ENSG00000122786,NCBI Info
19060,158062,LCN6,LCN5,17337,ENSG00000267206,NCBI Info
18124,138307,LCN8,LCN5,27038,ENSG00000204001,NCBI Info
1849,2303,FOXC2,LD,3801,ENSG00000176692,NCBI Info
21800,342184,FMN1,LD,3768,ENSG00000248905,NCBI Info
5020,6349,CCL3L1,LD78,10628,,NCBI Info
24483,414062,CCL3L3,LD78,30554,ENSG00000276085,NCBI Info
5019,6348,CCL3,LD78,10627,ENSG00000277632,NCBI Info
24483,414062,CCL3L3,LD78BETA,30554,ENSG00000276085,NCBI Info
5020,6349,CCL3L1,LD78BETA,10628,,NCBI Info
16404,89781,HPS4,LE,15844,ENSG00000100099,NCBI Info
2033,2525,FUT3,LE,4014,ENSG00000171124,NCBI Info
751,921,CD5,LEU1,1685,ENSG00000110448,NCBI Info
8049,10301,DLEU1,LEU1,13747,ENSG00000176124,NCBI Info
756,926,CD8B,LEU2,1707,ENSG00000172116,NCBI Info
6868,8847,DLEU2,LEU2,13748,ENSG00000231607,NCBI Info
8049,10301,DLEU1,LEU2,13747,ENSG00000176124,NCBI Info
11787,51520,LARS1,LEURS,6512,ENSG00000133706,NCBI Info
9365,23395,LARS2,LEURS,17095,ENSG00000011376,NCBI Info
2980,3689,ITGB2,LFA-1,6155,ENSG00000160255,NCBI Info
2975,3683,ITGAL,LFA-1,6148,ENSG00000005844,NCBI Info
5788,7227,TRPS1,LGCR,12340,ENSG00000104447,NCBI Info
1702,2131,EXT1,LGCR,3512,ENSG00000182197,NCBI Info
7493,9670,IPO13,LGL2,16853,ENSG00000117408,NCBI Info
3219,3993,LLGL2,LGL2,6629,ENSG00000073350,NCBI Info
1362,1674,DES,LGMD1D,2770,ENSG00000175084,NCBI Info
7824,10049,DNAJB6,LGMD1D,14888,ENSG00000105993,NCBI Info
1362,1674,DES,LGMD1E,2770,ENSG00000175084,NCBI Info
7824,10049,DNAJB6,LGMD1E,14888,ENSG00000105993,NCBI Info
1702,2131,EXT1,LGS,3512,ENSG00000182197,NCBI Info
11811,51557,LGSN,LGS,21016,ENSG00000146166,NCBI Info
496,607,BCL9,LGS,1008,ENSG00000116128,NCBI Info
7235,9355,LHX2,LH2,6594,ENSG00000106689,NCBI Info
4222,5352,PLOD2,LH2,9082,ENSG00000152952,NCBI Info
3202,3973,LHCGR,LHR,6585,ENSG00000138039,NCBI Info
789,960,CD44,LHR,1681,ENSG00000026508,NCBI Info
2255,2798,GNRHR,LHRHR,4421,ENSG00000109163,NCBI Info
3202,3973,LHCGR,LHRHR,6585,ENSG00000138039,NCBI Info
7662,9860,LRIG2,LIG2,20889,ENSG00000198799,NCBI Info
3207,3980,LIG3,LIG2,6600,ENSG00000005156,NCBI Info
3203,3975,LHX1,LIM1,6593,ENSG00000273706,NCBI Info
3436,4284,MIP,LIM1,7103,ENSG00000135517,NCBI Info
16907,96626,LIMS3,LIMS3L,30047,ENSG00000256977,NCBI Info
32731,100288695,LIMS4,LIMS3L,39941,ENSG00000256671,NCBI Info
15126,80262,PHAF1,LIN10,29564,ENSG00000125149,NCBI Info
265,320,APBA1,LIN10,578,ENSG00000107282,NCBI Info
23677,399668,SMIM10L2A,LINC00086,34499,ENSG00000178947,NCBI Info
26228,644596,SMIM10L2B,LINC00086,34500,ENSG00000196972,NCBI Info
26228,644596,SMIM10L2B,LINC00087,34500,ENSG00000196972,NCBI Info
23677,399668,SMIM10L2A,LINC00087,34499,ENSG00000178947,NCBI Info
39012,101101776,BMS1P17,LINC00516,49162,ENSG00000291205,NCBI Info
24532,414763,BMS1P18,LINC00516,19436,,NCBI Info
55058,110091775,CFAP298-TCP10L,LINC00846,54636,ENSG00000265590,NCBI Info
18206,140290,TCP10L,LINC00846,11657,ENSG00000242220,NCBI Info
13039,55835,CENPJ,LIP1,17272,ENSG00000151849,NCBI Info
8639,11019,LIAS,LIP1,16429,ENSG00000121897,NCBI Info
17056,114790,STK11IP,LIP1,19184,ENSG00000144589,NCBI Info
6575,8500,PPFIA1,LIP1,9245,ENSG00000131626,NCBI Info
248,302,ANXA2,LIP2,537,ENSG00000182718,NCBI Info
251,305,ANXA2P3,LIP2,540,,NCBI Info
13996,63875,MRPL17,LIP2,14053,ENSG00000158042,NCBI Info
872,1056,CEL,LIPA,1848,ENSG00000170835,NCBI Info
8340,10648,SCGB1D1,LIPA,18395,ENSG00000168515,NCBI Info
4459,5649,RELN,LIS2,9957,ENSG00000189056,NCBI Info
6193,7845,PAFAH1B1P1,LIS2,8577,,NCBI Info
3966,5048,PAFAH1B1,LIS2,8574,ENSG00000007168,NCBI Info
22077,348249,CCL15-CCL14,LKN-1,44436,,NCBI Info
5028,6359,CCL15,LKN-1,10613,ENSG00000275718,NCBI Info
3224,4001,LMNB1,LMN2,6637,ENSG00000113368,NCBI Info
16136,84823,LMNB2,LMN2,6638,ENSG00000176619,NCBI Info
16405,89782,LMLN,LMNL1,15991,ENSG00000185621,NCBI Info
3223,4000,LMNA,LMNL1,6636,ENSG00000160789,NCBI Info
938,1136,CHRNA3,LNCR2,1957,ENSG00000080644,NCBI Info
940,1138,CHRNA5,LNCR2,1959,ENSG00000169684,NCBI Info
25356,503638,DUXAP9,LNMAT1,32188,,NCBI Info
25357,503639,DUXAP10,LNMAT1,32189,,NCBI Info
11582,51203,NUSAP1,LNP,18538,ENSG00000137804,NCBI Info
15244,80856,LNPK,LNP,21610,ENSG00000144320,NCBI Info
3227,4007,PRICKLE3,LOAS,6645,ENSG00000012211,NCBI Info
25216,450089,ADHD3,LOAS,,,NCBI Info
7239,9361,LONP1,LONP,9479,ENSG00000196365,NCBI Info
15644,83752,LONP2,LONP,20598,ENSG00000102910,NCBI Info
3233,4014,LORICRIN,LOR,6663,ENSG00000203782,NCBI Info
3236,4017,LOXL2,LOR,6666,ENSG00000134013,NCBI Info
16079,84695,LOXL3,LOXL,13869,ENSG00000115318,NCBI Info
3235,4016,LOXL1,LOXL,6665,ENSG00000129038,NCBI Info
3237,4018,LPA,LP,6667,ENSG00000198670,NCBI Info
11487,51091,SEPSECS,LP,30605,ENSG00000109618,NCBI Info
11584,51205,ACP6,LPAP,29609,ENSG00000162836,NCBI Info
4574,5790,PTPRCAP,LPAP,9667,ENSG00000213402,NCBI Info
6744,8698,S1PR4,LPC1,3170,ENSG00000125910,NCBI Info
247,301,ANXA1,LPC1,533,ENSG00000135046,NCBI Info
17848,129642,MBOAT2,LPCAT,25193,ENSG00000143797,NCBI Info
7925,10162,LPCAT3,LPCAT,30244,ENSG00000111684,NCBI Info
9214,23205,ACSBG1,LPD,29567,ENSG00000103740,NCBI Info
14352,65059,RAPH1,LPD,14436,ENSG00000173166,NCBI Info
3181,3938,LCT,LPH,6530,ENSG00000115850,NCBI Info
4284,5443,POMC,LPH,9201,ENSG00000115138,NCBI Info
18966,154141,MBOAT1,LPLAT,21579,ENSG00000172197,NCBI Info
14522,79143,MBOAT7,LPLAT,15505,ENSG00000125505,NCBI Info
6672,8611,PLPP1,LPP1,9228,ENSG00000067113,NCBI Info
13518,57216,VANGL2,LPP1,15511,ENSG00000162738,NCBI Info
6673,8612,PLPP2,LPP2,9230,ENSG00000141934,NCBI Info
15497,81839,VANGL1,LPP2,15512,ENSG00000173218,NCBI Info
18966,154141,MBOAT1,LPSAT,21579,ENSG00000172197,NCBI Info
7925,10162,LPCAT3,LPSAT,30244,ENSG00000111684,NCBI Info
3033,3753,KCNE1,LQT5,6240,ENSG00000180509,NCBI Info
7778,9992,KCNE2,LQT5,6242,ENSG00000159197,NCBI Info
18929,153222,CREBRF,LRF,24050,ENSG00000164463,NCBI Info
11692,51341,ZBTB7A,LRF,18078,ENSG00000178951,NCBI Info
3949,5026,P2RX5,LRH-1,8536,ENSG00000083454,NCBI Info
2007,2494,NR5A2,LRH-1,7984,ENSG00000116833,NCBI Info
7752,9961,MVP,LRP,7531,ENSG00000013364,NCBI Info
4570,5786,PTPRA,LRP,9664,ENSG00000132670,NCBI Info
3244,4035,LRP1,LRP,6692,ENSG00000123384,NCBI Info
3168,3921,RPSA,LRP,6502,ENSG00000168028,NCBI Info
