gene_symbol,ENSG_ID,alias_symbol,source
LIMS4,ENSG00000256671,LIMS3L,NCBI Info
LIMS3,ENSG00000256977,LIMS3L,NCBI Info
PHAF1,ENSG00000125149,LIN10,NCBI Info
APBA1,ENSG00000107282,LIN10,NCBI Info
SMIM10L2A,ENSG00000178947,LINC00086,NCBI Info
SMIM10L2B,ENSG00000196972,LINC00086,NCBI Info
SMIM10L2A,ENSG00000178947,LINC00087,NCBI Info
SMIM10L2B,ENSG00000196972,LINC00087,NCBI Info
BMS1P17,ENSG00000291205,LINC00516,NCBI Info
BMS1P18,,LINC00516,NCBI Info
TCP10L,ENSG00000242220,LINC00846,NCBI Info
CFAP298-TCP10L,ENSG00000265590,LINC00846,NCBI Info
PPFIA1,ENSG00000131626,LIP1,NCBI Info
STK11IP,ENSG00000144589,LIP1,NCBI Info
LIAS,ENSG00000121897,LIP1,NCBI Info
CENPJ,ENSG00000151849,LIP1,NCBI Info
ANXA2,ENSG00000182718,LIP2,NCBI Info
ANXA2P3,,LIP2,NCBI Info
MRPL17,ENSG00000158042,LIP2,NCBI Info
SCGB1D1,ENSG00000168515,LIPA,NCBI Info
CEL,ENSG00000170835,LIPA,NCBI Info
PAFAH1B1,ENSG00000007168,LIS2,NCBI Info
RELN,ENSG00000189056,LIS2,NCBI Info
PAFAH1B1P1,,LIS2,NCBI Info
CCL15-CCL14,,LKN-1,NCBI Info
CCL15,ENSG00000275718,LKN-1,NCBI Info
LMNB1,ENSG00000113368,LMN2,NCBI Info
LMNB2,ENSG00000176619,LMN2,NCBI Info
LMLN,ENSG00000185621,LMNL1,NCBI Info
LMNA,ENSG00000160789,LMNL1,NCBI Info
CHRNA5,ENSG00000169684,LNCR2,NCBI Info
CHRNA3,ENSG00000080644,LNCR2,NCBI Info
DUXAP10,,LNMAT1,NCBI Info
DUXAP9,,LNMAT1,NCBI Info
LNPK,ENSG00000144320,LNP,NCBI Info
NUSAP1,ENSG00000137804,LNP,NCBI Info
ADHD3,,LOAS,NCBI Info
PRICKLE3,ENSG00000012211,LOAS,NCBI Info
LONP2,ENSG00000102910,LONP,NCBI Info
LONP1,ENSG00000196365,LONP,NCBI Info
LORICRIN,ENSG00000203782,LOR,NCBI Info
LOXL2,ENSG00000134013,LOR,NCBI Info
LOXL1,ENSG00000129038,LOXL,NCBI Info
LOXL3,ENSG00000115318,LOXL,NCBI Info
SEPSECS,ENSG00000109618,LP,NCBI Info
LPA,ENSG00000198670,LP,NCBI Info
PTPRCAP,ENSG00000213402,LPAP,NCBI Info
ACP6,ENSG00000162836,LPAP,NCBI Info
ANXA1,ENSG00000135046,LPC1,NCBI Info
S1PR4,ENSG00000125910,LPC1,NCBI Info
LPCAT3,ENSG00000111684,LPCAT,NCBI Info
MBOAT2,ENSG00000143797,LPCAT,NCBI Info
ACSBG1,ENSG00000103740,LPD,NCBI Info
RAPH1,ENSG00000173166,LPD,NCBI Info
LCT,ENSG00000115850,LPH,NCBI Info
POMC,ENSG00000115138,LPH,NCBI Info
MBOAT1,ENSG00000172197,LPLAT,NCBI Info
MBOAT7,ENSG00000125505,LPLAT,NCBI Info
VANGL2,ENSG00000162738,LPP1,NCBI Info
PLPP1,ENSG00000067113,LPP1,NCBI Info
PLPP2,ENSG00000141934,LPP2,NCBI Info
VANGL1,ENSG00000173218,LPP2,NCBI Info
LPCAT3,ENSG00000111684,LPSAT,NCBI Info
MBOAT1,ENSG00000172197,LPSAT,NCBI Info
KCNE2,ENSG00000159197,LQT5,NCBI Info
KCNE1,ENSG00000180509,LQT5,NCBI Info
ZBTB7A,ENSG00000178951,LRF,NCBI Info
CREBRF,ENSG00000164463,LRF,NCBI Info
P2RX5,ENSG00000083454,LRH-1,NCBI Info
NR5A2,ENSG00000116833,LRH-1,NCBI Info
PTPRA,ENSG00000132670,LRP,NCBI Info
MVP,ENSG00000013364,LRP,NCBI Info
LRP1,ENSG00000123384,LRP,NCBI Info
RPSA,ENSG00000168028,LRP,NCBI Info
RPSA,ENSG00000168028,LRP/LR,NCBI Info
RPSA2,ENSG00000288920,LRP/LR,NCBI Info
LRP10,ENSG00000197324,LRP9,NCBI Info
SORL1,ENSG00000137642,LRP9,NCBI Info
LRRC37A3,ENSG00000176809,LRRC37,NCBI Info
LRRC37A,ENSG00000176681,LRRC37,NCBI Info
LRRC37B,ENSG00000185158,LRRC37,NCBI Info
LOC646030,,LRRC37,NCBI Info
LRRC37A2,ENSG00000238083,LRRC37,NCBI Info
LRRC37A4P,,LRRC37,NCBI Info
LRRC37A3,ENSG00000176809,LRRC37A,NCBI Info
LOC105376839,,LRRC37A,NCBI Info
HELLS,ENSG00000119969,LSH,NCBI Info
SLC11A1,ENSG00000018280,LSH,NCBI Info
SLCO1B1,ENSG00000134538,LST-1,NCBI Info
LST1,ENSG00000204482,LST-1,NCBI Info
SLCO1B7,,LST-3TM12,NCBI Info
SLCO1B3-SLCO1B7,ENSG00000257046,LST-3TM12,NCBI Info
SLCO1B7,,LST3,NCBI Info
SLCO1B3,ENSG00000111700,LST3,NCBI Info
ELMOD3,ENSG00000115459,LST3,NCBI Info
SH2D1A,ENSG00000183918,LYP,NCBI Info
PTPN22,ENSG00000134242,LYP,NCBI Info
AASDH,ENSG00000157426,LYS2,NCBI Info
AASDHPPT,ENSG00000149313,LYS2,NCBI Info
NBEA,ENSG00000172915,LYST2,NCBI Info
ZFYVE28,ENSG00000159733,LYST2,NCBI Info
ABCB10,ENSG00000135776,M-ABC2,NCBI Info
ABCB10P1,,M-ABC2,NCBI Info
FABP3,ENSG00000121769,M-FABP,NCBI Info
PMP2,ENSG00000147588,M-FABP,NCBI Info
SULT1A4,ENSG00000213648,M-PST,NCBI Info
SLX1A-SULT1A3,ENSG00000213599,M-PST,NCBI Info
SULT1A3,ENSG00000261052,M-PST,NCBI Info
MRLN,ENSG00000227877,M1,NCBI Info
CHRM1,ENSG00000168539,M1,NCBI Info
CD163,ENSG00000177575,M130,NCBI Info
PPP1R12A,ENSG00000058272,M130,NCBI Info
TUSC3,ENSG00000104723,M33,NCBI Info
CBX2,ENSG00000173894,M33,NCBI Info
GPM6A,ENSG00000150625,M6A,NCBI Info
METTL3,ENSG00000165819,M6A,NCBI Info
ITGAM,ENSG00000169896,MAC-1,NCBI Info
ITGB2,ENSG00000160255,MAC-1,NCBI Info
RIN2,ENSG00000132669,MACS,NCBI Info
MARCKS,ENSG00000277443,MACS,NCBI Info
MXD1,ENSG00000059728,MAD,NCBI Info
AMPD1,ENSG00000116748,MAD,NCBI Info
MXD1,ENSG00000059728,MAD1,NCBI Info
MAD1L1,ENSG00000002822,MAD1,NCBI Info
MAD2L1,ENSG00000164109,MAD2,NCBI Info
MXI1,ENSG00000119950,MAD2,NCBI Info
LMNA,ENSG00000160789,MADA,NCBI Info
AMPD1,ENSG00000116748,MADA,NCBI Info
ETFA,ENSG00000140374,MADD,NCBI Info
ETFB,ENSG00000105379,MADD,NCBI Info
ETFDH,ENSG00000171503,MADD,NCBI Info
SMAD9,ENSG00000120693,MADH6,NCBI Info
SMAD6,ENSG00000137834,MADH6,NCBI Info
SMAD7,ENSG00000101665,MADH7,NCBI Info
SMAD6,ENSG00000137834,MADH7,NCBI Info
ADAM10,ENSG00000137845,MADM,NCBI Info
NRBP1,ENSG00000115216,MADM,NCBI Info
MAGEA1,ENSG00000198681,MAGE1,NCBI Info
MAGED4,ENSG00000154545,MAGE1,NCBI Info
MAGEA2,ENSG00000268606,MAGE2,NCBI Info
MAGEA2B,ENSG00000183305,MAGE2,NCBI Info
MAGED4,ENSG00000154545,MAGEE1,NCBI Info
MAGEC2,ENSG00000046774,MAGEE1,NCBI Info
NAA50,ENSG00000121579,MAK3,NCBI Info
NAA30,ENSG00000139977,MAK3,NCBI Info
MAML2,ENSG00000184384,MAM2,NCBI Info
MAML3,ENSG00000196782,MAM2,NCBI Info
MASP1,ENSG00000127241,MAP-1,NCBI Info
MOAP1,ENSG00000165943,MAP-1,NCBI Info
MAP2,ENSG00000078018,MAP-2,NCBI Info
MASP2,ENSG00000009724,MAP-2,NCBI Info
SLA2,ENSG00000101082,MARS,NCBI Info
MARS1,ENSG00000166986,MARS,NCBI Info
RTL1,ENSG00000254656,MART1,NCBI Info
MLANA,ENSG00000120215,MART1,NCBI Info
ENOPH1,ENSG00000145293,MASA,NCBI Info
L1CAM,ENSG00000198910,MASA,NCBI Info
ANKHD1,ENSG00000131503,MASK,NCBI Info
STK26,ENSG00000134602,MASK,NCBI Info
ACAT1,ENSG00000075239,MAT,NCBI Info
MAT1A,ENSG00000151224,MAT,NCBI Info
MSC-AS1,ENSG00000235531,MAT1,NCBI Info
MNAT1,ENSG00000020426,MAT1,NCBI Info
PEA15,ENSG00000162734,MAT1,NCBI Info
CD79A,ENSG00000105369,MB1,NCBI Info
PSMB5,ENSG00000100804,MB1,NCBI Info
MBL3P,ENSG00000219430,MBL,NCBI Info
MBL2,ENSG00000165471,MBL,NCBI Info
PRG2,ENSG00000186652,MBP,NCBI Info
MBL2,ENSG00000165471,MBP,NCBI Info
MBL2,ENSG00000165471,MBP1,NCBI Info
EFEMP2,ENSG00000172638,MBP1,NCBI Info
PRG2,ENSG00000186652,MBP1,NCBI Info
PPP1R12A,ENSG00000058272,MBS,NCBI Info
MBS1,,MBS,NCBI Info
CDH15,ENSG00000129910,MCAD,NCBI Info
ACADM,ENSG00000117054,MCAD,NCBI Info
CCL2,ENSG00000108691,MCAF,NCBI Info
ATF7IP,ENSG00000171681,MCAF,NCBI Info
BRD4,ENSG00000141867,MCAP,NCBI Info
PIK3CA,ENSG00000121879,MCAP,NCBI Info
MUC1,ENSG00000185499,MCD,NCBI Info
MLYCD,ENSG00000103150,MCD,NCBI Info
PROM1,ENSG00000007062,MCDR2,NCBI Info
AKR1C2,ENSG00000151632,MCDR2,NCBI Info
CASP6,ENSG00000138794,MCH2,NCBI Info
MCHR2,ENSG00000152034,MCH2,NCBI Info
FH,ENSG00000091483,MCL,NCBI Info
CLEC4D,ENSG00000166527,MCL,NCBI Info
PIK3CA,ENSG00000121879,MCM,NCBI Info
MMUT,ENSG00000146085,MCM,NCBI Info
ADAM12,ENSG00000148848,MCMP,NCBI Info
ADAM9,ENSG00000168615,MCMP,NCBI Info
CD46,ENSG00000117335,MCP,NCBI Info
CAPG,ENSG00000042493,MCP,NCBI Info
ADCK1,ENSG00000063761,MCP2,NCBI Info
CCL8,ENSG00000108700,MCP2,NCBI Info
CEP152,ENSG00000103995,MCPH4,NCBI Info
KNL1,ENSG00000137812,MCPH4,NCBI Info
SMCP,ENSG00000163206,MCS,NCBI Info
MOCOS,ENSG00000075643,MCS,NCBI Info
ZC4H2,ENSG00000126970,MCS,NCBI Info
SMCP,ENSG00000163206,MCSP,NCBI Info
CSPG4,ENSG00000173546,MCSP,NCBI Info
GPX4,ENSG00000167468,MCSP,NCBI Info
SLC16A1,ENSG00000155380,MCT,NCBI Info
MCAT,ENSG00000100294,MCT,NCBI Info
MCPH1,ENSG00000147316,MCT,NCBI Info
MCTS1,ENSG00000232119,MCT1,NCBI Info
SLC16A1,ENSG00000155380,MCT1,NCBI Info
CMA1,ENSG00000092009,MCT1,NCBI Info
MCAT,ENSG00000100294,MCT1,NCBI Info
SLC16A8,ENSG00000100156,MCT3,NCBI Info
SLC16A3,ENSG00000141526,MCT3,NCBI Info
SLC16A4,ENSG00000168679,MCT4,NCBI Info
SLC16A3,ENSG00000141526,MCT4,NCBI Info
SLC16A5,ENSG00000170190,MCT5,NCBI Info
SLC16A4,ENSG00000168679,MCT5,NCBI Info
SLC16A6,ENSG00000108932,MCT6,NCBI Info
SLC16A5,ENSG00000170190,MCT6,NCBI Info
SLC16A6,ENSG00000108932,MCT7,NCBI Info
SLC16A2,ENSG00000147100,MCT7,NCBI Info
LY86,ENSG00000112799,MD1,NCBI Info
MAFD1,,MD1,NCBI Info
CCL22,ENSG00000102962,MDC,NCBI Info
ADAM11,ENSG00000073670,MDC,NCBI Info
YWHAE,ENSG00000108953,MDCR,NCBI Info
PAFAH1B1,ENSG00000007168,MDCR,NCBI Info
CRPPA,ENSG00000214960,MDDGC7,NCBI Info
DAG1,ENSG00000173402,MDDGC7,NCBI Info
TBC1D9,ENSG00000109436,MDR1,NCBI Info
ABCB1,ENSG00000085563,MDR1,NCBI Info
ASXL1,ENSG00000171456,MDS,NCBI Info
SF3B1,ENSG00000115524,MDS,NCBI Info
PAFAH1B1,ENSG00000007168,MDS,NCBI Info
TET2,ENSG00000168769,MDS,NCBI Info
GNB1,ENSG00000078369,MDS,NCBI Info
YWHAE,ENSG00000108953,MDS,NCBI Info
DUSP13B,ENSG00000079393,MDSP,NCBI Info
DUSP13A,ENSG00000293543,MDSP,NCBI Info
CELSR1,ENSG00000075275,ME2,NCBI Info
PCDHB11,ENSG00000197479,ME2,NCBI Info
COL9A2,ENSG00000049089,MED,NCBI Info
COMP,ENSG00000105664,MED,NCBI Info
COL9A1,ENSG00000112280,MED,NCBI Info
COL9A3,ENSG00000092758,MED,NCBI Info
SCN8A,ENSG00000196876,MED,NCBI Info
ELF4,ENSG00000102034,MEF,NCBI Info
MEFV,ENSG00000103313,MEF,NCBI Info
PPP4R1,ENSG00000154845,MEG1,NCBI Info
GRB10,ENSG00000106070,MEG1,NCBI Info
LY6G6F-LY6G6D,ENSG00000250641,MEGT1,NCBI Info
LY6G6D,ENSG00000244355,MEGT1,NCBI Info
RAB8A,ENSG00000167461,MEL,NCBI Info
MAP2K1,ENSG00000169032,MEL,NCBI Info
NHLRC1,ENSG00000187566,MELF2,NCBI Info
EPM2A,ENSG00000112425,MELF2,NCBI Info
CTSL,ENSG00000135047,MEP,NCBI Info
NLN,ENSG00000123213,MEP,NCBI Info
MKS1,ENSG00000011143,MES,NCBI Info
ME1,ENSG00000065833,MES,NCBI Info
METTL2A,ENSG00000087995,METTL2,NCBI Info
METTL2B,ENSG00000165055,METTL2,NCBI Info
SLC25A32,ENSG00000164933,MFT,NCBI Info
CYLD,ENSG00000083799,MFT,NCBI Info
STAT5A,ENSG00000126561,MGF,NCBI Info
KITLG,ENSG00000049130,MGF,NCBI Info
IGF1,ENSG00000017427,MGF,NCBI Info
MGLL,ENSG00000074416,MGL,NCBI Info
CLEC10A,ENSG00000132514,MGL,NCBI Info
GRHL1,ENSG00000134317,MGR,NCBI Info
ZBED6,ENSG00000257315,MGR,NCBI Info
MGR6,,MGR,NCBI Info
CENPS,ENSG00000175279,MHF1,NCBI Info
CENPS-CORT,ENSG00000251503,MHF1,NCBI Info
MIA,ENSG00000261857,MIA1,NCBI Info
CFAP100,ENSG00000163885,MIA1,NCBI Info
GDF15,ENSG00000130513,MIC1,NCBI Info
RMC1,ENSG00000141452,MIC1,NCBI Info
MIURF,ENSG00000285025,MIEF1-MP,NCBI Info
MIEF1,ENSG00000100335,MIEF1-MP,NCBI Info
AMH,ENSG00000104899,MIF,NCBI Info
S100A8,ENSG00000143546,MIF,NCBI Info
S100A9,ENSG00000163220,MIF,NCBI Info
CENPC,ENSG00000145241,MIF2,NCBI Info
DDT,ENSG00000099977,MIF2,NCBI Info
MMP23B,ENSG00000189409,MIFR,NCBI Info
MMP23A,ENSG00000215914,MIFR,NCBI Info
MMP23A,ENSG00000215914,MIFR-1,NCBI Info
MMP23B,ENSG00000189409,MIFR-1,NCBI Info
MID1IP1,ENSG00000165175,MIG12,NCBI Info
TMSB10,ENSG00000034510,MIG12,NCBI Info
RFTN1,ENSG00000131378,MIG2,NCBI Info
FERMT2,ENSG00000073712,MIG2,NCBI Info
RPL36A,ENSG00000241343,MIG6,NCBI Info
ERRFI1,ENSG00000116285,MIG6,NCBI Info
BCAR3,ENSG00000137936,MIG7,NCBI Info
TOX4,ENSG00000092203,MIG7,NCBI Info
BIRC3,ENSG00000023445,MIHC,NCBI Info
MYO1A,ENSG00000166866,MIHC,NCBI Info
MIOS,ENSG00000164654,MIO,NCBI Info
MLXIPL,ENSG00000009950,MIO,NCBI Info
MAFIP,,MIP,NCBI Info
TNPO1,ENSG00000083312,MIP,NCBI Info
MIPEP,ENSG00000027001,MIP,NCBI Info
CCL4,ENSG00000275302,MIP-1-beta,NCBI Info
CCL4L1,,MIP-1-beta,NCBI Info
ZNF547,ENSG00000152433,MIP-2A,NCBI Info
TRAPPC2B,ENSG00000256060,MIP-2A,NCBI Info
CCL15-CCL14,,MIP-5,NCBI Info
CCL15,ENSG00000275718,MIP-5,NCBI Info
MAPKAP1,ENSG00000119487,MIP1,NCBI Info
TNPO1,ENSG00000083312,MIP1,NCBI Info
WDR26,ENSG00000162923,MIP2,NCBI Info
CXCL2,ENSG00000081041,MIP2,NCBI Info
TRAPPC2,ENSG00000196459,MIP2A,NCBI Info
CXCL2,ENSG00000081041,MIP2A,NCBI Info
TRAPPC2B,ENSG00000256060,MIP2A,NCBI Info
MARCHF8,ENSG00000165406,MIR,NCBI Info
MLXIP,ENSG00000175727,MIR,NCBI Info
MYLIP,ENSG00000007944,MIR,NCBI Info
MIR129-1,ENSG00000207705,MIR-129b,NCBI Info
MIR129-2,ENSG00000199077,MIR-129b,NCBI Info
MIR199A2,ENSG00000208024,MIR-199-s,NCBI Info
MIR199A1,ENSG00000207752,MIR-199-s,NCBI Info
FSD1,ENSG00000105255,MIR1,NCBI Info
FSD1L,ENSG00000106701,MIR1,NCBI Info
MIR18A,ENSG00000283815,MIR17HG,NCBI Info
MIR92A1,ENSG00000283705,MIR17HG,NCBI Info
MIR19A,ENSG00000284204,MIR17HG,NCBI Info
MIR20A,ENSG00000283762,MIR17HG,NCBI Info
MIR19B1,ENSG00000284375,MIR17HG,NCBI Info
MIR18A,ENSG00000283815,MIRH1,NCBI Info
MIR19B1,ENSG00000284375,MIRH1,NCBI Info
MIR20A,ENSG00000283762,MIRH1,NCBI Info
MIR17HG,ENSG00000215417,MIRH1,NCBI Info
MIR92A1,ENSG00000283705,MIRH1,NCBI Info
MIR19A,ENSG00000284204,MIRH1,NCBI Info
MIR20A,ENSG00000283762,MIRHG1,NCBI Info
MIR17HG,ENSG00000215417,MIRHG1,NCBI Info
MIR18A,ENSG00000283815,MIRHG1,NCBI Info
MIR92A1,ENSG00000283705,MIRHG1,NCBI Info
MIR19A,ENSG00000284204,MIRHG1,NCBI Info
MIR19B1,ENSG00000284375,MIRHG1,NCBI Info
MVK,ENSG00000110921,MK,NCBI Info
ATP7A,ENSG00000165240,MK,NCBI Info
MDK,ENSG00000110492,MK,NCBI Info
KCNA2,ENSG00000177301,MK2,NCBI Info
MAPKAPK2,ENSG00000162889,MK2,NCBI Info
MAPKAPK3,ENSG00000114738,MK3,NCBI Info
KCNA3,ENSG00000177272,MK3,NCBI Info
DUSP7,ENSG00000164086,MKPX,NCBI Info
DUSP22,ENSG00000112679,MKPX,NCBI Info
MKS1,ENSG00000011143,MKS,NCBI Info
MKKS,ENSG00000125863,MKS,NCBI Info
ATP8A2,ENSG00000132932,ML-1,NCBI Info
IL17F,ENSG00000112116,ML-1,NCBI Info
IL17F,ENSG00000112116,ML1,NCBI Info
MCOLN1,ENSG00000090674,ML1,NCBI Info
MYL2,ENSG00000111245,MLC2,NCBI Info
MYL9,ENSG00000101335,MLC2,NCBI Info
MYL11,ENSG00000180209,MLC2B,NCBI Info
HEPACAM,ENSG00000165478,MLC2B,NCBI Info
MYLK3,ENSG00000140795,MLCK,NCBI Info
MYLK,ENSG00000065534,MLCK,NCBI Info
MYLK2,ENSG00000101306,MLCK,NCBI Info
MYLK3,ENSG00000140795,MLCK2,NCBI Info
MYLK2,ENSG00000101306,MLCK2,NCBI Info
ARSA,ENSG00000100299,MLD,NCBI Info
DEGS1,ENSG00000143753,MLD,NCBI Info
KMT2B,ENSG00000272333,MLL2,NCBI Info
KMT2D,ENSG00000167548,MLL2,NCBI Info
KMT2B,ENSG00000272333,MLL4,NCBI Info
KMT2D,ENSG00000167548,MLL4,NCBI Info
CDKN2A,ENSG00000147889,MLM,NCBI Info
CMM,,MLM,NCBI Info
MUC2,ENSG00000198788,MLP,NCBI Info
CSRP3,ENSG00000129170,MLP,NCBI Info
MARCKSL1,ENSG00000175130,MLP,NCBI Info
MARCKSL1,ENSG00000175130,MLP1,NCBI Info
ABCC6,ENSG00000091262,MLP1,NCBI Info
MALT1,ENSG00000172175,MLT,NCBI Info
MAP3K20,ENSG00000091436,MLT,NCBI Info
PFDN5,ENSG00000123349,MM1,NCBI Info
PLXNB2,ENSG00000196576,MM1,NCBI Info
MMD,ENSG00000108960,MMD1,NCBI Info
DYSF,ENSG00000135636,MMD1,NCBI Info
VTI1A,ENSG00000151532,MMDS3,NCBI Info
IBA57,ENSG00000181873,MMDS3,NCBI Info
PDE4DIPP2,,MMGL,NCBI Info
PDE4DIP,ENSG00000178104,MMGL,NCBI Info
MMP28,ENSG00000271447,MMP-25,NCBI Info
MMP25,ENSG00000008516,MMP-25,NCBI Info
MMP28,ENSG00000271447,MMP25,NCBI Info
MMP24,ENSG00000125966,MMP25,NCBI Info
GYPA,ENSG00000170180,MN,NCBI Info
CA9,ENSG00000107159,MN,NCBI Info
FLNA,ENSG00000196924,MNS,NCBI Info
GYPA,ENSG00000170180,MNS,NCBI Info
GYPE,ENSG00000197465,MNS,NCBI Info
GYPB,ENSG00000250361,MNS,NCBI Info
MOB4,ENSG00000115540,MOB1,NCBI Info
MOB1A,ENSG00000114978,MOB1,NCBI Info
SGMS1,ENSG00000198964,MOB1,NCBI Info
NLN,ENSG00000123213,MOP,NCBI Info
OPN4,ENSG00000122375,MOP,NCBI Info
OPRM1,ENSG00000112038,MOP,NCBI Info
SBNO1,ENSG00000139697,MOP3,NCBI Info
BMAL1,ENSG00000133794,MOP3,NCBI Info
OPRM1,ENSG00000112038,MOR1,NCBI Info
MDH2,ENSG00000146701,MOR1,NCBI Info
FRYL,ENSG00000075539,MOR2,NCBI Info
MDH1,ENSG00000014641,MOR2,NCBI Info
MORF4L1P2,,MORF4LP4,NCBI Info
MORF4L2P1,,MORF4LP4,NCBI Info
DUSP23,ENSG00000158716,MOSP,NCBI Info
PTPMT1,ENSG00000110536,MOSP,NCBI Info
NOX1,ENSG00000007952,MOX1,NCBI Info
CD200,ENSG00000091972,MOX1,NCBI Info
MEOX1,ENSG00000005102,MOX1,NCBI Info
CD200,ENSG00000091972,MOX2,NCBI Info
MEOX2,ENSG00000106511,MOX2,NCBI Info
PITRM1,ENSG00000107959,MP1,NCBI Info
LAMTOR3,ENSG00000109270,MP1,NCBI Info
NUP35,ENSG00000163002,MP44,NCBI Info
MTUS1,ENSG00000129422,MP44,NCBI Info
TM9SF1,ENSG00000100926,MP70,NCBI Info
GJA8,ENSG00000121634,MP70,NCBI Info
ACTN2,ENSG00000077522,MPD6,NCBI Info
LUZP6,,MPD6,NCBI Info
MPHOSPH6,ENSG00000135698,MPP,NCBI Info
MPZ,ENSG00000158887,MPP,NCBI Info
PMPCB,ENSG00000105819,MPP11,NCBI Info
DNAJC2,ENSG00000105821,MPP11,NCBI Info
MPHOSPH6,ENSG00000135698,MPP6,NCBI Info
PALS2,ENSG00000105926,MPP6,NCBI Info
PIK3R2,ENSG00000105647,MPPH,NCBI Info
AKT3,ENSG00000117020,MPPH,NCBI Info
TTK,ENSG00000112742,MPS1,NCBI Info
IDUA,ENSG00000127415,MPS1,NCBI Info
MPEG1,ENSG00000197629,MPS1,NCBI Info
RPS27,ENSG00000177954,MPS1,NCBI Info
CLEC18A,ENSG00000157322,MRCL,NCBI Info
CLEC18C,ENSG00000157335,MRCL,NCBI Info
CLEC18C,ENSG00000157335,MRCL3,NCBI Info
MYL12A,ENSG00000101608,MRCL3,NCBI Info
ZNF292,ENSG00000188994,MRD63,NCBI Info
TRIO,ENSG00000038382,MRD63,NCBI Info
MRE11,ENSG00000020922,MRE11B,NCBI Info
MRE11P1,,MRE11B,NCBI Info
MTRF1,ENSG00000120662,MRF1,NCBI Info
ARID5A,ENSG00000196843,MRF1,NCBI Info
TRIM59,ENSG00000213186,MRF1,NCBI Info
MAS1L,ENSG00000204687,MRG,NCBI Info
FABP7,ENSG00000164434,MRG,NCBI Info
MPP1,ENSG00000130830,MRG1,NCBI Info
MEIS2,ENSG00000134138,MRG1,NCBI Info
CITED2,ENSG00000164442,MRG1,NCBI Info
MORF4L1P1,,MRG1,NCBI Info
MEIS3P1,,MRG2,NCBI Info
MEIS3,ENSG00000105419,MRG2,NCBI Info
CILK1,ENSG00000112144,MRK,NCBI Info
MAP3K20,ENSG00000091436,MRK,NCBI Info
MYL12B,ENSG00000118680,MRLC2,NCBI Info
MYL11,ENSG00000180209,MRLC2,NCBI Info
MARCKSL1,ENSG00000175130,MRP,NCBI Info
ABCC1,ENSG00000103222,MRP,NCBI Info
WLS,ENSG00000116729,MRP,NCBI Info
MRPL2,ENSG00000112651,MRP-L14,NCBI Info
MRPL14,ENSG00000180992,MRP-L14,NCBI Info
MRPL15,ENSG00000137547,MRP-L15,NCBI Info
MRPL19,ENSG00000115364,MRP-L15,NCBI Info
MRPL24,ENSG00000143314,MRP-L18,NCBI Info
MRPL18,ENSG00000112110,MRP-L18,NCBI Info
MRPL40,ENSG00000185608,MRP-L22,NCBI Info
MRPL22,ENSG00000082515,MRP-L22,NCBI Info
MRPL14,ENSG00000180992,MRP-L32,NCBI Info
MRPL32,ENSG00000106591,MRP-L32,NCBI Info
MRPS28,ENSG00000147586,MRP-S28,NCBI Info
MRPS35,ENSG00000061794,MRP-S28,NCBI Info
ABCC1,ENSG00000103222,MRP1,NCBI Info
MDM4,ENSG00000198625,MRP1,NCBI Info
MSH3,ENSG00000113318,MRP1,NCBI Info
KLHL1,ENSG00000150361,MRP2,NCBI Info
SYCE1L,ENSG00000205078,MRP2,NCBI Info
ABCC2,ENSG00000023839,MRP2,NCBI Info
S100A12,ENSG00000163221,MRP6,NCBI Info
ABCC6,ENSG00000091262,MRP6,NCBI Info
CFTR,ENSG00000001626,MRP7,NCBI Info
ABCC10,ENSG00000124574,MRP7,NCBI Info
ABCC11,ENSG00000121270,MRP8,NCBI Info
S100A8,ENSG00000143546,MRP8,NCBI Info
ABCC8,ENSG00000006071,MRP8,NCBI Info
SAMD11,ENSG00000187634,MRS,NCBI Info
MARS1,ENSG00000166986,MRS,NCBI Info
MROS,,MRS,NCBI Info
DEFA1,ENSG00000206047,MRS,NCBI Info
PRSS12,ENSG00000164099,MRT1,NCBI Info
SNX27,ENSG00000143376,MRT1,NCBI Info
ABCG2,ENSG00000118777,MRX,NCBI Info
DLG3,ENSG00000082458,MRX,NCBI Info
DUPXP11.22,,MRX17,NCBI Info
HSD17B10,ENSG00000072506,MRX17,NCBI Info
AFF2,ENSG00000155966,MRX2,NCBI Info
PQBP1,ENSG00000102103,MRX2,NCBI Info
HSD17B10,ENSG00000072506,MRX31,NCBI Info
DUPXP11.22,,MRX31,NCBI Info
USP9X,ENSG00000124486,MRX99,NCBI Info
TEX28,ENSG00000278057,MRX99,NCBI Info
RBMX,ENSG00000147274,MRXSH,NCBI Info
ATP6AP2,ENSG00000182220,MRXSH,NCBI Info
MS4A4A,ENSG00000110079,MS4A4,NCBI Info
MS4A8,ENSG00000166959,MS4A4,NCBI Info
MTAP,ENSG00000099810,MSAP,NCBI Info
CNPY2,ENSG00000257727,MSAP,NCBI Info
PRG4,ENSG00000116690,MSF,NCBI Info
SEPTIN9,ENSG00000184640,MSF,NCBI Info
FN1,ENSG00000115414,MSF,NCBI Info
POMC,ENSG00000115138,MSH,NCBI Info
MSX2,ENSG00000120149,MSH,NCBI Info
CSPG4,ENSG00000173546,MSK16,NCBI Info
ACAN,ENSG00000157766,MSK16,NCBI Info
MST1,ENSG00000173531,MSP,NCBI Info
LMLN,ENSG00000185621,MSP,NCBI Info
MSMB,ENSG00000263639,MSP,NCBI Info
